TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   98.502, 0         , 0         , -0.75     , 0         , 2         , 0.904298  , 120       , 21.0938   , 11.8      , 46.6706   , 99.2188   , 88.3393   , 110.111   , 51.9723   , 2560      , 1120      , 1128.36   , 837.656   , 1076.72   , 837.734   , 1005.31   , 2.73438   , 4.21876   , 3.59376   , 3.90626   , 67.2891   , 99.6797   , 101.273   , 87.5859   , 370       , 13.5      , 13.5      , 4.26134   , 65.25     , 37.25     , 1.28803   , 40.7843   , 74.6409   , 24.75     , 35.7453   , 52.7115   , 35.7453   
   98.552, 0         , 0         , -0.75     , 0         , 2         , 0.904298  , 120       , 21.0938   , 11.8      , 46.8018   , 99.2188   , 88.3057   , 111       , 52.1945   , 2600      , 1120      , 1130.86   , 843.281   , 1078.91   , 837.734   , 1014.14   , 2.73438   , 4.21876   , 3.59376   , 3.90626   , 67.8281   , 99.8672   , 101.461   , 87.7969   , 375       , 13.5      , 13.5      , 4.27467   , 65.25     , 37.6094   , 1.28742   , 41.1765   , 74.6409   , 24        , 36.0779   , 52.8733   , 36.0779   
   98.602, 0         , 0         , -0.75     , 0         , 2         , 0.899904  , 120       , 21.0938   , 11.8      , 46.637    , 99.2188   , 87.6984   , 112.472   , 53.5      , 2640      , 1120      , 1126.72   , 849.609   , 1074.77   , 837.734   , 1016.56   , 2.89063   , 4.53126   , 3.90626   , 4.06251   , 68.3672   , 100.242   , 101.836   , 87.4688   , 375       , 13.5      , 13.5      , 4.31734   , 65.25     , 37.9531   , 1.28571   , 41.1765   , 73.9207   , 24        , 36.287    , 52.9938   , 36.2854   
   98.652, 0         , 0         , -0.75     , 0         , 2         , 0.899904  , 80        , 20.3125   , 11        , 45.8863   , 99.2188   , 86.0169   , 114.667   , 53.8334   , 2640      , 1100      , 1110.39   , 853.359   , 1058.36   , 837.734   , 1021.8    , 2.89063   , 4.53126   , 3.90626   , 4.06251   , 68.7656   , 100.5     , 102.094   , 86.1094   , 375       , 13.5      , 13.5      , 4.32001   , 65.25     , 38.2109   , 1.26276   , 40.7843   , 71.7631   , 24.75     , 36.496    , 53.2151   , 36.496    
   98.702, 0         , 0         , -0.75     , 0         , 2         , 0.896486  , 80        , 20.3125   , 11        , 45.4895   , 99.2188   , 84.8694   , 116.028   , 54.4445   , 2680      , 1100      , 1102.42   , 854.922   , 1049.77   , 837.734   , 1029.77   , 2.96876   , 4.84376   , 3.90626   , 4.53126   , 68.9297   , 100.805   , 102.422   , 85.4063   , 375       , 13.5      , 13.5      , 4.29867   , 65.25     , 38.8047   , 1.25586   , 39.6079   , 70.3242   , 24.75     , 36.6364   , 53.3829   , 36.6364   
   98.752, 0         , 0         , -0.75     , 0         , 2         , 0.896486  , 80        , 20.3125   , 11        , 45.5963   , 99.2188   , 84.8023   , 119.056   , 55.8056   , 2680      , 1100      , 1104.38   , 858.125   , 1051.41   , 837.734   , 1035.23   , 2.96876   , 4.84376   , 3.90626   , 4.53126   , 69.2578   , 101.039   , 102.656   , 85.5703   , 380       , 13.5      , 13.5      , 4.31734   , 65.25     , 39.1172   , 1.25421   , 38.8235   , 70.3242   , 24        , 36.7035   , 53.5523   , 36.7035   
   98.802, 0         , 0         , -0.75     , 0         , 2         , 0.890626  , 60        , 19.9219   , 10.6      , 45.694    , 99.2188   , 84.7169   , 119.889   , 57.3056   , 2720      , 1100      , 1105.86   , 868.203   , 1052.89   , 837.734   , 1041.09   , 3.12501   , 5.15626   , 3.90626   , 4.68751   , 70.1484   , 101.297   , 102.914   , 85.7344   , 380       , 13.5      , 13.5      , 4.43467   , 65.25     , 39.4688   , 1.25647   , 38.8235   , 70.3242   , 24        , 37.1109   , 53.6759   , 37.1094   
   98.852, 0         , 0         , -0.75     , 0         , 2         , 0.890626  , 60        , 19.9219   , 10.6      , 45.7581   , 99.2188   , 84.6436   , 121.306   , 57.5834   , 2760      , 1100      , 1106.64   , 870.391   , 1053.59   , 837.734   , 1046.09   , 3.12501   , 5.15626   , 3.90626   , 4.68751   , 70.3359   , 101.297   , 102.914   , 85.8281   , 380       , 13.5      , 13.5      , 4.41067   , 65.25     , 39.8516   , 1.25757   , 38.8235   , 70.3242   , 24        , 37.2757   , 53.6759   , 37.2742   
   98.902, 0         , 0         , -0.75     , 0         , 2         , 0.885988  , 60        , 19.9219   , 10.6      , 45.3736   , 99.2188   , 83.6304   , 121.833   , 59.6389   , 2760      , 1080      , 1097.89   , 882.5     , 1044.84   , 837.734   , 1052.66   , 3.12501   , 5.31251   , 4.21876   , 5.15626   , 71.3906   , 101.625   , 103.242   , 85.125    , 380       , 13.5      , 13.5      , 4.47467   , 65.25     , 40.3125   , 1.24689   , 38.8235   , 69.2453   , 24.75     , 37.7854   , 53.8453   , 37.7838   
   98.952, 0         , 0         , -0.75     , 0         , 2         , 0.885988  , 40        , 19.9219   , 10.2      , 45.3308   , 99.2188   , 83.1971   , 122.861   , 60.0556   , 2800      , 1080      , 1096.8    , 890.313   , 1043.52   , 837.734   , 1058.52   , 3.12501   , 5.31251   , 4.21876   , 5.15626   , 72.0703   , 101.836   , 103.453   , 85.0313   , 390       , 13.5      , 13.5      , 4.48267   , 65.25     , 40.7813   , 1.24518   , 38.4314   , 68.8852   , 24        , 38.1974   , 54.065    , 38.1958   
   99.002, 0         , 0         , -0.75     , 0         , 2         , 0.880617  , 40        , 19.9219   , 10.2      , 45.1996   , 99.2188   , 82.7607   , 123.917   , 59.25     , 2840      , 1080      , 1093.59   , 890       , 1040.39   , 837.734   , 1062.81   , 3.28126   , 5.31251   , 4.68751   , 5.62501   , 72.0938   , 102.188   , 103.805   , 84.7969   , 390       , 12.75     , 12.75     , 4.48267   , 65.25     , 40.9922   , 1.24158   , 38.0392   , 68.5251   , 23.25     , 38.3194   , 54.1855   , 38.3179   
   99.052, 0         , 0         , -0.75     , 0         , 2         , 0.880617  , 20        , 19.1406   , 9.8       , 44.9738   , 99.2188   , 81.9764   , 128.333   , 61.25     , 2840      , 1080      , 1088.44   , 892.656   , 1035      , 837.734   , 1071.41   , 3.28126   , 5.31251   , 4.68751   , 5.62501   , 72.3516   , 102.539   , 104.18    , 84.375    , 390       , 12.75     , 12.75     , 4.49601   , 65.25     , 41.5547   , 1.23474   , 38.0392   , 67.8064   , 24        , 38.3408   , 54.4114   , 38.3393   
   99.102, 0         , 0         , -0.75     , 0         , 2         , 0.876466  , 20        , 19.1406   , 9.8       , 44.9341   , 99.2188   , 81.5522   , 129.583   , 61.9723   , 2880      , 1080      , 1087.27   , 894.219   , 1033.75   , 837.734   , 1076.33   , 3.51563   , 5.62501   , 5.00001   , 5.93752   , 72.5391   , 102.75    , 104.391   , 84.3047   , 390       , 12.75     , 12.75     , 4.50667   , 65.25     , 41.8438   , 1.23328   , 37.6471   , 67.4463   , 24        , 38.5346   , 54.6357   , 38.5346   
   99.152, 0         , 0         , -0.75     , 0         , 2         , 0.876466  , 20        , 19.1406   , 9.8       , 44.7815   , 99.2188   , 81.0822   , 129.278   , 64.5278   , 2920      , 1080      , 1083.36   , 910.859   , 1029.84   , 837.734   , 1084.22   , 3.51563   , 5.62501   , 5.00001   , 5.93752   , 73.9688   , 103.078   , 104.719   , 84        , 395       , 12.75     , 12.75     , 4.59201   , 65.25     , 42.1563   , 1.22888   , 37.6471   , 67.0862   , 24        , 39.151    , 54.7547   , 39.151    
   99.202, 0         , 0         , -0.75     , 0         , 2         , 0.871583  , -20       , 17.5781   , 9         , 44.5374   , 99.2188   , 80.2796   , 131.167   , 66.1945   , 2960      , 1080      , 1082.42   , 912.734   , 1028.67   , 838.984   , 1093.2    , 3.67188   , 6.09377   , 5.15626   , 6.25002   , 74.1563   , 103.43    , 105.07    , 83.9297   , 395       , 12.75     , 12.75     , 4.58401   , 65.25     , 42.4844   , 1.22186   , 37.6471   , 66.3675   , 23.25     , 38.8352   , 54.982    , 38.8336   
   99.252, 0         , 0         , -0.75     , 0         , 2         , 0.871583  , -20       , 17.5781   , 8.9       , 43.7256   , 99.2188   , 78.418    , 117.75    , 64.6389   , 2960      , 1060      , 1064.38   , 919.609   , 1011.33   , 838.984   , 1101.95   , 3.67188   , 6.09377   , 5.15626   , 6.25002   , 74.7656   , 103.758   , 105.422   , 82.5      , 395       , 12.75     , 12.75     , 4.70934   , 65.25     , 43.0391   , 1.21143   , 35.2941   , 64.5685   , 24        , 39.534    , 55.2079   , 39.5325   
   99.302, 0         , 0         , -0.75     , 0         , 2         , 0.867433  , -40       , 16.4063   , 8.4       , 43.6066   , 99.2188   , 77.9511   , 105.222   , 65.5556   , 3000      , 1060      , 1061.25   , 913.672   , 1008.2    , 837.734   , 1110      , 3.82813   , 6.40627   , 5.46876   , 6.40627   , 74.2969   , 103.992   , 105.656   , 82.2656   , 395       , 12.75     , 12.75     , 4.56267   , 65.25     , 43.2734   , 1.20276   , 34.1177   , 64.2083   , 25.5      , 39.3357   , 55.3788   , 39.3341   
   99.352, 0         , 0         , -0.75     , 0         , 2         , 0.867433  , -40       , 16.0156   , 8.2       , 43.6951   , 99.2188   , 77.8473   , 91.6945   , 65.0001   , 3040      , 1060      , 1062.42   , 902.813   , 1009.3    , 837.734   , 1115      , 3.82813   , 6.40627   , 5.46876   , 6.40627   , 73.4063   , 106.688   , 108.375   , 82.3828   , 400       , 12.75     , 12.75     , 4.59467   , 65.25     , 43.8125   , 1.20435   , 32.1569   , 64.2083   , 25.5      , 38.797    , 55.5573   , 38.797    
   99.402, 0         , 0         , -0.75     , 0         , 2         , 0.864259  , -60       , 14.8438   , 7.56      , 44.6564   , 99.2188   , 77.414    , 127.028   , 66.9167   , 3040      , 1080      , 1082.97   , 900.547   , 1029.45   , 837.734   , 1118.59   , 4.06251   , 6.87502   , 6.09377   , 6.87502   , 73.2422   , 107.883   , 109.594   , 84.0938   , 400       , 12.75     , 12.75     , 4.72534   , 65.25     , 44.1484   , 1.22852   , 34.902    , 63.8498   , 24.75     , 38.4857   , 57.1045   , 38.4857   
   99.452, 0         , 0         , -0.75     , 0         , 2         , 0.864259  , -20       , 15.625    , 8.06      , 45.0775   , 99.2188   , 77.237    , 147.833   , 70.0278   , 3120      , 1080      , 1091.33   , 926.172   , 1037.5    , 837.734   , 1127.27   , 4.06251   , 6.87502   , 6.09377   , 6.87502   , 75.3984   , 111.188   , 112.969   , 84.7969   , 400       , 12.75     , 12.75     , 4.49601   , 65.25     , 44.5391   , 1.2384    , 39.2157   , 63.8498   , 24.75     , 39.7232   , 57.7866   , 39.7217   
   99.502, 0         , 0         , -0.75     , 0         , 2         , 0.861818  , -40       , 14.8438   , 7.56      , 46.4447   , 99.2188   , 77.0966   , 138.695   , 70.2501   , 3120      , 1100      , 1119.84   , 932.422   , 1065.31   , 837.734   , 1131.17   , 4.21876   , 7.18752   , 6.40627   , 6.87502   , 75.9609   , 114.469   , 116.297   , 87.1875   , 400       , 12.75     , 12.75     , 4.77867   , 65.25     , 44.7422   , 1.27155   , 37.2549   , 63.8498   , 25.5      , 40.094    , 59.6619   , 40.094    
   99.552, 0         , 0         , -0.75     , 0         , 2         , 0.861818  , -20       , 15.2344   , 7.76      , 46.9696   , 99.2188   , 75.5707   , 149.111   , 73.4723   , 3160      , 1120      , 1130.94   , 948.984   , 1076.41   , 837.734   , 1141.48   , 4.21876   , 7.18752   , 6.40627   , 6.87502   , 77.3672   , 116.859   , 118.711   , 88.125    , 405       , 12.75     , 12.75     , 4.78401   , 65.25     , 45.3516   , 1.28973   , 39.2157   , 62.4108   , 24        , 40.6647   , 61.522    , 40.6647   
   99.602, 0         , 0         , -0.75     , 0         , 2         , 0.85962   , -20       , 14.8438   , 7.66      , 47.7021   , 99.2188   , 75.0428   , 150.278   , 73.1112   , 3200      , 1140      , 1146.09   , 956.25    , 1090.78   , 836.484   , 1149.53   , 4.53126   , 7.65627   , 6.87502   , 7.34377   , 78.0234   , 119.109   , 121.008   , 89.3906   , 405       , 12.75     , 12.75     , 4.84267   , 65.25     , 45.6797   , 1.30243   , 40        , 62.0507   , 24        , 41.3452   , 62.9258   , 41.3452   
   99.652, 0         , 0         , -0.75     , 0         , 2         , 0.85962   , 20        , 16.4063   , 8.36      , 48.5443   , 99.2188   , 74.881    , 153.5     , 74.0834   , 3240      , 1160      , 1163.59   , 959.688   , 1107.58   , 836.484   , 1155.31   , 4.53126   , 7.65627   , 6.87502   , 7.34377   , 78.3281   , 122.953   , 124.898   , 90.8438   , 405       , 12.75     , 12.75     , 4.84001   , 65.25     , 46.1563   , 1.32184   , 40        , 62.0507   , 24.75     , 41.5131   , 64.1846   , 41.5131   
   99.702, 0         , 0         , -0.75     , 0         , 2         , 0.858156  , 20        , 16.4063   , 8.46      , 47.6075   , 99.2188   , 71.4356   , 152.917   , 77.5556   , 3240      , 1140      , 1142.5    , 977.344   , 1087.42   , 837.734   , 1165.16   , 5.00001   , 7.81252   , 7.50002   , 7.34377   , 79.8281   , 124.781   , 126.773   , 89.1563   , 405       , 12.75     , 12.75     , 4.94667   , 65.25     , 46.5313   , 1.32257   , 41.5686   , 58.9928   , 24        , 42.2379   , 65.8768   , 42.2364   
   99.752, 0         , 0         , -0.75     , 0         , 2         , 0.858156  , -40       , 14.4531   , 7.36      , 45.4407   , 99.2188   , 67.4042   , 150.445   , 77.5556   , 3280      , 1080      , 1092.5    , 981.406   , 1038.67   , 837.734   , 1180.78   , 5.00001   , 7.81252   , 7.50002   , 7.34377   , 80.4375   , 127.266   , 129.281   , 85.3125   , 415       , 12.75     , 12.75     , 4.61334   , 65.25     , 47.0313   , 1.24744   , 39.2157   , 55.9349   , 24        , 42.8711   , 66.4979   , 42.8711   
   99.802, 0         , 0         , -0.75     , 0         , 2         , 0.866212  , -80       , 12.5      , 6.36      , 44.2719   , 99.2188   , 64.7736   , 110.889   , 75.6667   , 3320      , 1060      , 1066.72   , 965.469   , 1013.59   , 838.984   , 1189.38   , 5.46876   , 8.43752   , 7.81252   , 7.34377   , 79.1016   , 130.055   , 132.117   , 83.2031   , 415       , 12.75     , 12.75     , 4.79201   , 65.25     , 47.4375   , 1.20996   , 31.3726   , 53.9573   , 24.75     , 42.1112   , 67.3188   , 42.1112   
   99.852, 0         , 0         , -0.75     , 0         , 2         , 0.866212  , -140      , 9.375     , 4.76      , 43.7805   , 99.2188   , 63.1165   , 90.2223   , 73.6112   , 3320      , 1040      , 1055.7    , 931.484   , 1002.97   , 838.984   , 1201.25   , 5.46876   , 8.43752   , 7.81252   , 7.34377   , 76.2422   , 132.773   , 134.883   , 82.3359   , 415       , 12.75     , 12.75     , 4.70401   , 65.25     , 48.0625   , 1.19666   , 26.6667   , 52.6985   , 24.75     , 40.7257   , 68.2602   , 40.7257   
   99.902, 0         , 0         , -0.75     , 0         , 2         , 0.877199  , -160      , 7.03125   , 3.66      , 43.8935   , 99.2188   , 62.4543   , 89.9445   , 74.9167   , 3360      , 1040      , 1057.73   , 925       , 1004.84   , 837.734   , 1201.41   , 5.62501   , 9.06252   , 8.43752   , 7.50002   , 75.7031   , 134.25    , 136.383   , 82.5      , 415       , 12.75     , 12.75     , 4.63467   , 65.25     , 48.3828   , 1.2002    , 26.2745   , 52.3384   , 24.75     , 40.0193   , 69.1514   , 40.0177   
   99.952, 0         , 0         , -0.75     , 0         , 2         , 0.877199  , -160      , 5.46875   , 2.86      , 43.7622   , 99.2188   , 61.7707   , 92.0834   , 76.0556   , 3440      , 1040      , 1048.59   , 923.047   , 996.172   , 837.734   , 1213.52   , 5.62501   , 9.06252   , 8.43752   , 7.50002   , 75.5859   , 139.336   , 141.539   , 81.8438   , 420       , 12.75     , 12.75     , 4.54934   , 65.25     , 48.9609   , 1.19714   , 27.0588   , 51.9783   , 24        , 40.2832   , 69.693    , 40.2832   
  100.002, 0         , 0         , -0.75     , 0         , 2         , 0.895509  , -180      , 3.125     , 1.66      , 37.5458   , 85.2234   , 51.3276   , 91.8056   , 79.0834   , 3440      , 900       , 906.016   , 939.609   , 860.703   , 837.734   , 1213.91   , 5.93752   , 9.37502   , 10        , 8.12502   , 77.0391   , 141.82    , 144.07    , 70.3359   , 420       , 12.75     , 12.75     , 4.44267   , 65.25     , 49.3359   , 1.08142   , 27.8431   , 44.9637   , 24.75     , 40.857    , 71.3791   , 40.857    
  100.052, 0         , 0         , -0.75     , 0         , 2         , 0.895509  , 0         , 0         , 0         , 39.1938   , 79.3198   , 25.7599   , 61.3334   , 73.1112   , 3440      , 820       , 838.125   , 915.938   , 645.156   , 837.734   , 1232.03   , 5.93752   , 9.37502   , 10        , 8.12502   , 75.0234   , 143.695   , 145.969   , 51.9609   , 420       , 12.75     , 12.75     , 4.18134   , 65.25     , 49.7813   , 0.783814  , 21.1765   , 29.3156   , 17.25     , 40.2451   , 72.1894   , 39.1938   
  100.102, 0         , 0         , -0.75     , 0         , 2         , 0.916261  , 0         , 0         , 0         , 31.2195   , 71.0175   , 1.15967   , 44.4167   , 58.25     , 3480      , 820       , 838.047   , 815.391   , 522.344   , 836.484   , 1241.56   , 5.46876   , 8.75002   , 7.81252   , 7.18752   , 66.4688   , 145.313   , 147.633   , 41.4844   , 420       , 12.75     , 12.75     , 3.15734   , 65.25     , 50.2578   , 0.657654  , 14.5098   , 3.41649   , 9.75      , 36.1878   , 72.8241   , 31.2195   
  100.152, 0         , 0         , -0.75     , 0         , 2         , 0.916261  , 0         , 0         , 0         , 23.8098   , 62.3002   , 0         , 35.5834   , 49.6667   , 3440      , 820       , 838.047   , 703.203   , 397.969   , 836.484   , 1238.83   , 5.46876   , 8.75002   , 7.81252   , 7.18752   , 56.8594   , 144.328   , 146.625   , 30.8438   , 415       , 12.75     , 12.75     , 2.38667   , 65.25     , 50.7578   , 0.501038  , 11.3726   , 0         , 10.5      , 31.7291   , 73.3567   , 26.7487   
  100.202, 0         , 0         , 0         , 0         , 2         , 0.933107  , 0         , 0         , 0         , 18.277    , 54.5823   , 0         , 26.0834   , 27.3611   , 3440      , 820       , 838.047   , 547.969   , 310.078   , 837.734   , 1213.52   , 3.90626   , 6.25002   , 4.68751   , 5.62501   , 43.6172   , 144.633   , 146.93    , 23.3438   , 415       , 12.75     , 12.75     , 1.264     , 65.25     , 51.0313   , 0.386658  , 8.62745   , 0         , 6         , 25.7157   , 73.0362   , 18.277    
  100.252, 0         , 0         , 0         , 0         , 2         , 0.933107  , 0         , 0         , 0         , 14.1449   , 47.8775   , 0         , 20.1667   , 21.6111   , 3440      , 820       , 838.047   , 431.094   , 249.766   , 837.734   , 1177.11   , 3.90626   , 6.25002   , 4.68751   , 5.62501   , 33.6563   , 143.836   , 146.133   , 18.2109   , 415       , 12.75     , 12.75     , 1.256     , 65.25     , 51.3984   , 0.310852  , 6.66667   , 0         , 9.75      , 19.7891   , 73.1247   , 14.1449   
  100.302, 0         , 0         , 0         , 0         , 2         , 0.946291  , 0         , 0         , 0         , 1.94092   , 42.0533   , 0         , 11.8611   , 16.8611   , 3360      , 820       , 838.047   , 332.578   , 171.563   , 838.984   , 1144.22   , 2.96876   , 5.00001   , 3.43751   , 4.68751   , 25.2656   , 143.156   , 145.43    , 11.5547   , 415       , 12.75     , 12.75     , 1.10133   , 65.25     , 51.4297   , 0.204712  , 3.52941   , 0         , 9         , 15.9042   , 72.8577   , 1.94092   
  100.352, 0         , 0         , 0         , 0         , 2         , 0.946291  , 0         , 0         , 0         , 1.96533   , 36.995    , 0         , 9.3889    , 9.69445   , 3320      , 820       , 838.047   , 251.25    , 170.859   , 838.984   , 1114.84   , 2.96876   , 5.00001   , 3.43751   , 4.68751   , 18.375    , 135.938   , 138.094   , 11.5547   , 380       , 12.75     , 12.75     , 0.936001  , 65.25     , 51.6641   , 0.203858  , 1.96079   , 0         , 1.5       , 11.3403   , 72.58     , 1.96533   
