TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","","",""
   43.050, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.8834   , 14.8834   , 38.1378   , 39.2945   , 23.6389   , 29.3611   , 2800      , 820       , 835.234   , 433.594   , 378.906   , 835.234   , 1098.98   , 934.063   , 2.10938   , 2.57813   , 2.50001   , 2.81251   , 36.75     , 107.93    , 117.891   , 31.6875   , 575       , 41.25     , 41.25     , 2.42134   , 96.75     , 81.75     , 0.457642  , 0.949982  , 9.80392   , 35.6115   , 33        , 16.0446   , 34.7931   , 14.8834   , 16.0431   , 14.8834   , 14.8834   , 32.25     
   43.100, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.8621   , 14.8621   , 38.0585   , 39.2578   , 23.7222   , 31        , 2800      , 820       , 835.234   , 439.688   , 375.938   , 835.234   , 1105.78   , 939.844   , 2.10938   , 2.57813   , 2.50001   , 2.81251   , 37.5      , 108.445   , 118.453   , 31.5938   , 575       , 41.25     , 41.25     , 2.50667   , 96.75     , 81.8125   , 0.453369  , 0.949982  , 9.41177   , 35.6115   , 33        , 16.2293   , 34.7763   , 14.8621   , 16.2293   , 14.8621   , 14.8621   , 32.25     
   43.150, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.9078   , 14.9078   , 37.9883   , 39.267    , 23.9445   , 31.3056   , 2800      , 820       , 835.234   , 444.531   , 377.578   , 835.234   , 1113.52   , 946.406   , 2.10938   , 2.50001   , 2.34376   , 2.96876   , 37.9219   , 108.328   , 118.336   , 31.7344   , 575       , 41.25     , 41.25     , 2.544     , 96.75     , 81.8516   , 0.450379  , 0.949982  , 9.41177   , 35.6115   , 33        , 16.3361   , 34.8847   , 14.9078   , 16.3361   , 14.9078   , 14.9078   , 32.25     
   43.200, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.8773   , 14.8773   , 37.9288   , 39.2517   , 23.9445   , 30.0278   , 2800      , 820       , 835.234   , 438.672   , 376.172   , 835.234   , 1113.98   , 946.797   , 2.10938   , 2.50001   , 2.34376   , 2.96876   , 37.4063   , 108.586   , 118.617   , 31.6172   , 575       , 41.25     , 41.25     , 2.496     , 96.75     , 81.8984   , 0.451355  , 0.949982  , 9.41177   , 35.6115   , 33        , 16.2125   , 34.8221   , 14.8773   , 16.2109   , 14.8773   , 14.8773   , 32.25     
   43.250, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.8926   , 14.8926   , 37.8754   , 39.2334   , 23.4445   , 29.1389   , 2800      , 820       , 835.234   , 434.063   , 376.641   , 835.234   , 1101.88   , 936.563   , 1.95313   , 2.34376   , 2.50001   , 3.04688   , 36.9844   , 108.68    , 118.711   , 31.6641   , 575       , 41.25     , 41.25     , 2.47734   , 96.75     , 81.9609   , 0.450379  , 0.949982  , 9.41177   , 35.6115   , 33        , 16.0889   , 34.8801   , 14.8926   , 16.0889   , 14.8926   , 14.8926   , 32.25     
   43.300, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.7156   , 14.7156   , 37.7991   , 38.6475   , 23.1945   , 28.7778   , 2800      , 820       , 835.234   , 422.578   , 371.875   , 835.234   , 1093.67   , 929.531   , 1.95313   , 2.34376   , 2.50001   , 3.04688   , 35.9063   , 108.539   , 118.57    , 31.2188   , 575       , 41.25     , 41.25     , 2.376     , 96.75     , 82.0313   , 0.444153  , 0.949982  , 9.41177   , 35.2513   , 33.75     , 15.7807   , 34.9076   , 14.7156   , 15.7807   , 14.7156   , 14.7156   , 33        
   43.350, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 14.2853   , 14.2853   , 37.6374   , 37.378    , 23.2222   , 30.6389   , 2800      , 820       , 835.234   , 429.297   , 359.219   , 835.234   , 1093.83   , 929.688   , 1.875     , 2.34376   , 2.42188   , 3.04688   , 36.5391   , 108.633   , 118.664   , 30.0469   , 575       , 41.25     , 41.25     , 2.43467   , 96.75     , 82.0781   , 0.430725  , 0.949982  , 9.41177   , 34.5326   , 33.75     , 15.8432   , 34.8725   , 14.2853   , 15.8417   , 14.2853   , 14.2853   , 33        
   43.400, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.8733   , 13.8733   , 37.3642   , 36.1298   , 23.4445   , 31.7222   , 2800      , 820       , 835.234   , 436.875   , 347.344   , 835.234   , 1106.72   , 940.625   , 1.875     , 2.34376   , 2.42188   , 3.04688   , 37.2422   , 108.703   , 118.734   , 28.9453   , 575       , 41.25     , 41.25     , 2.50134   , 96.75     , 82.1172   , 0.415833  , 0.949982  , 9.41177   , 33.8124   , 33        , 16.0889   , 34.8801   , 13.8733   , 16.0889   , 13.8733   , 13.8733   , 32.25     
   43.450, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.8825   , 13.8825   , 37.027    , 36.1298   , 22.0834   , 27.0834   , 2800      , 820       , 835.234   , 424.219   , 347.578   , 835.234   , 1106.02   , 940.078   , 1.875     , 2.34376   , 2.34376   , 2.89063   , 36.0469   , 108.703   , 118.734   , 28.9688   , 575       , 41.25     , 41.25     , 2.36      , 96.75     , 82.1406   , 0.415833  , 0.949982  , 9.01961   , 33.8124   , 33.75     , 15.9668   , 34.8969   , 13.8825   , 15.9668   , 13.8825   , 13.8825   , 33        
   43.500, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.8702   , 13.8702   , 36.734    , 36.1237   , 21.4445   , 26.6945   , 2800      , 820       , 835.234   , 407.188   , 347.266   , 835.234   , 1093.52   , 929.375   , 1.875     , 2.34376   , 2.34376   , 2.89063   , 34.4766   , 108.773   , 118.828   , 28.9453   , 575       , 41.25     , 41.25     , 2.344     , 96.75     , 82.1875   , 0.415833  , 0.949982  , 9.01961   , 33.8124   , 34.5      , 15.4572   , 34.877    , 13.8702   , 15.4572   , 13.8702   , 13.8702   , 33.75     
   43.550, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.8764   , 13.8764   , 36.4807   , 36.1115   , 21.4445   , 27.3334   , 2800      , 820       , 835.234   , 400.859   , 347.188   , 835.234   , 1090.7    , 927.031   , 1.875     , 2.50001   , 2.18751   , 3.04688   , 33.9141   , 108.938   , 118.992   , 28.9453   , 575       , 41.25     , 41.25     , 2.336     , 96.75     , 82.2109   , 0.415711  , 0.949982  , 9.01961   , 33.8124   , 34.5      , 15.1962   , 34.903    , 13.8764   , 15.1947   , 13.8764   , 13.8764   , 33.75     
   43.600, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.6688   , 13.6688   , 36.2793   , 35.4737   , 21.3889   , 28.0278   , 2800      , 820       , 835.234   , 398.75    , 341.094   , 835.234   , 1089.77   , 925.547   , 1.875     , 2.50001   , 2.18751   , 3.04688   , 33.7266   , 109.102   , 119.18    , 28.3828   , 575       , 41.25     , 41.25     , 2.30934   , 96.75     , 82.25     , 0.408631  , 0.949982  , 9.01961   , 33.4523   , 35.25     , 15.1047   , 34.9152   , 13.6688   , 15.1032   , 13.6688   , 13.6688   , 34.5      
   43.650, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.678    , 13.678    , 36.0337   , 35.492    , 21.3334   , 27.6945   , 2800      , 820       , 835.234   , 401.563   , 341.25    , 835.234   , 1088.44   , 924.375   , 1.95313   , 2.65626   , 2.10938   , 3.04688   , 33.9844   , 108.984   , 119.063   , 28.4063   , 575       , 41.25     , 41.25     , 2.296     , 96.75     , 82.2969   , 0.408509  , 0.949982  , 9.01961   , 33.4523   , 34.5      , 15.1962   , 34.9793   , 13.678    , 15.1947   , 13.678    , 13.678    , 33.75     
   43.700, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 13.0798   , 13.0798   , 35.7758   , 33.6182   , 21.0556   , 27.6945   , 2800      , 820       , 835.234   , 408.203   , 324.375   , 835.234   , 1086.25   , 922.5     , 1.95313   , 2.65626   , 2.10938   , 3.04688   , 34.5938   , 109.031   , 119.109   , 26.8359   , 575       , 41.25     , 41.25     , 2.36267   , 96.75     , 82.3359   , 0.395264  , 0.949982  , 8.62745   , 32.3735   , 34.5      , 15.3793   , 34.9243   , 13.0798   , 15.3778   , 13.0798   , 13.0798   , 33.75     
   43.750, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.8601   , 12.8601   , 35.3684   , 32.9987   , 21.4445   , 29.6111   , 2800      , 820       , 835.234   , 413.203   , 317.734   , 835.234   , 1093.28   , 928.516   , 2.03126   , 2.73438   , 2.18751   , 3.12501   , 35.0625   , 109.031   , 119.109   , 26.2266   , 575       , 41.25     , 41.25     , 2.41334   , 96.75     , 82.375    , 0.380371  , 0.949982  , 8.62745   , 32.0134   , 34.5      , 15.4724   , 34.9518   , 12.8601   , 15.4724   , 12.8601   , 12.8601   , 33.75     
   43.800, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6587   , 12.6587   , 34.9335   , 32.367    , 19.5278   , 26.0278   , 2800      , 820       , 835.234   , 404.766   , 311.953   , 835.234   , 1100.16   , 934.297   , 2.03126   , 2.73438   , 2.18751   , 3.12501   , 34.2891   , 109.195   , 119.273   , 25.6875   , 575       , 41.25     , 41.25     , 2.29867   , 96.75     , 82.3984   , 0.373474  , 0.949982  , 8.2353    , 31.6548   , 34.5      , 15.4129   , 34.99     , 12.6587   , 15.4114   , 12.6587   , 12.6587   , 33.75     
   43.850, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6618   , 12.6618   , 34.5566   , 32.3334   , 19.5278   , 25.5834   , 2800      , 820       , 835.234   , 391.953   , 311.875   , 835.234   , 1097.42   , 931.953   , 2.18751   , 2.73438   , 2.18751   , 3.12501   , 33.0938   , 109.5     , 119.625   , 25.6875   , 575       , 41.25     , 41.25     , 2.272     , 96.75     , 82.4375   , 0.374024  , 0.949982  , 7.84314   , 31.6548   , 35.25     , 15.0162   , 34.9259   , 12.6618   , 15.0147   , 12.6618   , 12.6618   , 34.5      
   43.900, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6465   , 12.6465   , 34.2285   , 32.3487   , 18.6667   , 23.4445   , 2800      , 820       , 835.234   , 373.203   , 311.172   , 835.234   , 1085.94   , 922.266   , 2.18751   , 2.73438   , 2.18751   , 3.12501   , 31.3594   , 109.594   , 119.719   , 25.6406   , 575       , 41.25     , 41.25     , 2.13867   , 96.75     , 82.4844   , 0.372498  , 0.949982  , 7.84314   , 31.6548   , 36        , 14.5706   , 35.0144   , 12.6465   , 14.5691   , 12.6465   , 12.6465   , 35.25     
   43.950, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6709   , 12.6709   , 33.9463   , 32.3364   , 18.5278   , 24.3611   , 2800      , 820       , 835.234   , 366.094   , 312.031   , 835.234   , 1079.92   , 917.109   , 2.34376   , 2.81251   , 2.26563   , 3.12501   , 30.7031   , 109.5     , 119.625   , 25.7109   , 575       , 41.25     , 41.25     , 2.15734   , 96.75     , 82.5469   , 0.373535  , 0.949982  , 7.84314   , 31.6548   , 36.75     , 14.3143   , 35.0266   , 12.6709   , 14.3128   , 12.6709   , 12.6709   , 36        
   44.000, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6801   , 12.6801   , 33.6991   , 32.3426   , 18.9167   , 26.9445   , 2800      , 820       , 835.234   , 368.594   , 312.188   , 835.234   , 1086.48   , 922.734   , 2.34376   , 2.81251   , 2.26563   , 3.12501   , 30.9375   , 109.594   , 119.719   , 25.7344   , 575       , 41.25     , 41.25     , 2.20534   , 96.75     , 82.5859   , 0.373474  , 0.949982  , 7.84314   , 31.6548   , 36.75     , 14.3128   , 35.0037   , 12.6801   , 14.3128   , 12.6801   , 12.6801   , 36        
   44.050, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6618   , 12.6618   , 33.4839   , 32.3303   , 18.7222   , 26        , 2800      , 820       , 835.234   , 373.828   , 311.719   , 835.234   , 1090.31   , 925.938   , 2.50001   , 2.73438   , 2.34376   , 2.89063   , 31.4297   , 109.523   , 119.648   , 25.6875   , 575       , 41.25     , 41.25     , 2.256     , 96.75     , 82.6406   , 0.373169  , 0.949982  , 7.84314   , 31.6548   , 36.75     , 14.4837   , 35.0174   , 12.6618   , 14.4837   , 12.6618   , 12.6618   , 36        
   44.100, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.6679   , 12.6679   , 33.2962   , 32.3242   , 19        , 26.2778   , 2800      , 820       , 835.234   , 376.797   , 311.719   , 835.234   , 1089.69   , 925.469   , 2.50001   , 2.73438   , 2.34376   , 2.89063   , 31.7109   , 109.852   , 120       , 25.6875   , 575       , 41.25     , 41.25     , 2.272     , 96.75     , 82.6719   , 0.373169  , 0.949982  , 7.84314   , 31.6548   , 36        , 14.5462   , 34.99     , 12.6679   , 14.5447   , 12.6679   , 12.6679   , 35.25     
   44.150, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.4573   , 12.4573   , 33.1116   , 31.7169   , 18.9722   , 26.8889   , 2800      , 820       , 835.234   , 382.734   , 305.781   , 835.234   , 1085.08   , 921.484   , 2.34376   , 2.65626   , 2.50001   , 3.04688   , 32.2734   , 109.852   , 120       , 25.1484   , 575       , 41.25     , 41.25     , 2.312     , 96.75     , 82.7109   , 0.366333  , 0.949982  , 7.84314   , 31.2947   , 36        , 14.6515   , 35.0785   , 12.4573   , 14.6515   , 12.4573   , 12.4573   , 35.25     
   44.200, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.4786   , 12.4786   , 32.9224   , 31.6986   , 18.9167   , 24.9722   , 2800      , 820       , 835.234   , 377.344   , 306.25    , 835.234   , 1084.77   , 921.25    , 2.34376   , 2.65626   , 2.50001   , 3.04688   , 31.7813   , 109.734   , 119.883   , 25.1953   , 575       , 41.25     , 41.25     , 2.232     , 96.75     , 82.7344   , 0.366333  , 0.949982  , 7.84314   , 31.2947   , 36        , 14.6347   , 35.0235   , 12.4786   , 14.6332   , 12.4786   , 12.4786   , 35.25     
   44.250, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.262    , 12.262    , 32.7469   , 31.0913   , 18.5833   , 25.8611   , 2800      , 820       , 835.234   , 372.813   , 300.156   , 835.234   , 1081.02   , 918.047   , 2.26563   , 2.57813   , 2.26563   , 3.04688   , 31.3594   , 109.734   , 119.883   , 24.6328   , 575       , 41.25     , 41.25     , 2.25867   , 96.75     , 82.7578   , 0.359619  , 0.949982  , 7.84314   , 30.9346   , 36.75     , 14.4364   , 35.0601   , 12.262    , 14.4348   , 12.262    , 12.262    , 36        
   44.300, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 12.262    , 12.262    , 32.5531   , 31.0639   , 18.5556   , 25.3334   , 2800      , 820       , 835.234   , 377.734   , 299.922   , 835.234   , 1080.31   , 917.5     , 2.26563   , 2.57813   , 2.26563   , 3.04688   , 31.8047   , 109.922   , 120.07    , 24.6094   , 575       , 41.25     , 41.25     , 2.19734   , 96.75     , 82.7734   , 0.358765  , 0.949982  , 7.84314   , 30.9346   , 36        , 14.6225   , 35.0373   , 12.262    , 14.621    , 12.262    , 12.262    , 35.25     
   44.350, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.8561   , 11.8561   , 32.3639   , 29.8523   , 17.8333   , 24.2778   , 2800      , 820       , 835.234   , 367.031   , 288.516   , 835.234   , 1079.69   , 916.953   , 2.10938   , 2.73438   , 2.18751   , 2.81251   , 30.8203   , 109.852   , 120       , 23.5547   , 575       , 41.25     , 41.25     , 2.144     , 96.75     , 82.8047   , 0.352295  , 0.949982  , 7.45098   , 30.2159   , 36.75     , 14.3601   , 35.0952   , 11.8561   , 14.3585   , 11.8561   , 11.8561   , 36        
   44.400, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.8622   , 11.8622   , 32.0664   , 29.8249   , 17.8333   , 25.1389   , 2800      , 820       , 835.234   , 364.531   , 288.516   , 835.234   , 1079.69   , 916.953   , 2.10938   , 2.73438   , 2.18751   , 2.81251   , 30.5859   , 109.805   , 119.953   , 23.5547   , 575       , 41.25     , 41.25     , 2.16267   , 96.75     , 82.8281   , 0.345703  , 0.949982  , 7.45098   , 30.2159   , 36.75     , 14.2593   , 35.0373   , 11.8622   , 14.2578   , 11.8622   , 11.8622   , 36        
   44.450, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.853    , 11.853    , 31.807    , 29.8371   , 16.5556   , 22.4167   , 2800      , 820       , 835.234   , 354.766   , 288.203   , 835.234   , 1077.27   , 914.844   , 2.18751   , 2.81251   , 2.18751   , 2.96876   , 29.625    , 109.922   , 120.07    , 23.5313   , 575       , 41.25     , 41.25     , 2.13067   , 96.75     , 82.8438   , 0.345032  , 0.949982  , 7.05883   , 30.2159   , 36.75     , 14.1495   , 35.0571   , 11.853    , 14.148    , 11.853    , 11.853    , 36        
   44.500, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.8469   , 11.8469   , 31.5842   , 29.8065   , 16.8333   , 23.6945   , 2840      , 820       , 835.234   , 347.656   , 288.594   , 835.234   , 1073.36   , 911.641   , 2.18751   , 2.81251   , 2.18751   , 2.96876   , 28.9688   , 110.203   , 120.375   , 23.5078   , 570       , 41.25     , 41.25     , 2.15734   , 96.75     , 82.8594   , 0.34552   , 0.949982  , 7.05883   , 30.2159   , 37.5      , 13.8046   , 35.0342   , 11.8469   , 13.8031   , 11.8469   , 11.8469   , 36.75     
   44.550, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.8439   , 11.8439   , 31.3904   , 29.8096   , 17.2778   , 23.4167   , 2840      , 820       , 835.234   , 342.188   , 288.438   , 835.234   , 1066.72   , 905.938   , 2.18751   , 2.73438   , 2.42188   , 2.81251   , 28.4531   , 110.227   , 120.422   , 23.5078   , 570       , 41.25     , 41.25     , 2.128     , 96.75     , 82.8906   , 0.345032  , 0.949982  , 7.45098   , 30.2159   , 38.25     , 13.6398   , 35.1013   , 11.8439   , 13.6383   , 11.8439   , 11.8439   , 37.5      
   44.600, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.6638   , 11.6638   , 31.2226   , 29.2145   , 17.2222   , 23.6111   , 2840      , 820       , 835.234   , 344.375   , 283.047   , 835.234   , 1066.02   , 904.609   , 2.18751   , 2.73438   , 2.42188   , 2.81251   , 28.6641   , 110.063   , 120.234   , 23.0156   , 570       , 41.25     , 41.25     , 2.13067   , 96.75     , 82.9453   , 0.345886  , 0.949982  , 7.45098   , 29.8558   , 37.5      , 13.7116   , 35.1288   , 11.6638   , 13.7116   , 11.6638   , 11.6638   , 36.75     
   44.650, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 11.4838   , 11.4838   , 30.9616   , 28.6469   , 17.2222   , 23.8334   , 2800      , 820       , 835.234   , 350.156   , 278.047   , 835.234   , 1065.39   , 904.141   , 2.18751   , 2.73438   , 2.26563   , 2.65626   , 29.2031   , 109.969   , 120.117   , 22.5469   , 570       , 41.25     , 41.25     , 2.14934   , 96.75     , 82.9922   , 0.332886  , 0.949982  , 7.45098   , 29.4956   , 37.5      , 13.8779   , 35.0876   , 11.4838   , 13.8764   , 11.4838   , 11.4838   , 36.75     
