TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , B_mibeg   , mibas_w   , mimax_w   , misolv_w  , B_mdein   , mizsolv_w , milsol_w  , milsolv_w , B_dash    , B_lsd     , B_dashv   , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           ,           , , ,           , , , ,           ,           ,           , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","","TorqueLimit","TorqueBeforeLimitation","","TorqueForTimingIntervention","","","","","",""
    1.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.83179   , 99.9985   , 8.83179   , 99.2188   , 0         , 5.38889   , 6.86112   , 760       , 840       , 847.891   , 402.969   , 341.484   , 847.656   , 1155.08   , 865.703   , 0.625002  , 1.25      , 0.625002  , 1.09375   , 28.7578   , 72.1406   , 73.2891   , 22.9922   , 445       , 30        , 30        , 2.216     , 92.25     , 0         , 0.40271   , 0.949982  , 0         , 0         , -2.25     , 0         , 11.9248   , 24.9664   , 8.83179   , 0         , 9.00574   , 9.90601   , 9.90601   , 0         , 0         , 0         , 30.75     
    1.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.81043   , 99.9985   , 8.81043   , 99.2188   , 0         , 5.38889   , 6.69445   , 800       , 840       , 847.891   , 405       , 341.797   , 847.656   , 1155.08   , 865.703   , 0.60547   , 1.28907   , 0.625002  , 1.09375   , 28.875    , 72.1406   , 73.2891   , 22.9453   , 445       , 30        , 30        , 2.20534   , 92.25     , 0         , 0.403382  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9858   , 24.9878   , 8.81043   , 0         , 8.72498   , 9.88465   , 9.88465   , 0         , 0         , 0         , 30.75     
    1.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.7494    , 99.9985   , 8.7494    , 99.2188   , 0         , 5.38889   , 6.52778   , 800       , 840       , 847.891   , 404.453   , 339.766   , 847.656   , 1155.08   , 865.703   , 0.60547   , 1.28907   , 0.625002  , 1.09375   , 28.8984   , 72.1406   , 73.2891   , 22.8281   , 445       , 30        , 30        , 2.20267   , 92.25     , 0         , 0.40094   , 0.949982  , 0         , 0         , -4.5      , 0         , 11.9873   , 24.9924   , 8.7494    , 0         , 8.61207   , 9.82362   , 9.82362   , 0         , 0         , 0         , 30.75     
    1.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.75855   , 99.9985   , 8.75855   , 99.2188   , 0         , 5.38889   , 6.36112   , 800       , 840       , 847.891   , 402.578   , 340       , 847.656   , 1155.08   , 865.703   , 0.60547   , 1.28907   , 0.625002  , 1.09375   , 28.7344   , 72.1406   , 73.2891   , 22.875    , 445       , 30        , 30        , 2.192     , 92.25     , 0         , 0.40094   , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9324   , 24.9848   , 8.75855   , 0         , 8.71277   , 9.83277   , 9.83277   , 0         , 0         , 0         , 30.75     
    1.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.77076   , 99.9985   , 8.77076   , 99.2188   , 0         , 5.38889   , 6.55556   , 800       , 840       , 847.891   , 401.563   , 340.313   , 847.656   , 1155.08   , 865.703   , 0.60547   , 1.28907   , 0.625002  , 1.09375   , 28.6172   , 72.1406   , 73.2891   , 22.875    , 445       , 30        , 30        , 2.2       , 92.25     , 0         , 0.401612  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9003   , 24.9924   , 8.77076   , 0         , 8.63038   , 9.84498   , 9.84498   , 0         , 0         , 0         , 30.75     
    1.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.75855   , 99.9985   , 8.75855   , 99.2188   , 0         , 5.38889   , 6.36112   , 800       , 840       , 847.891   , 399.688   , 339.766   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.32813   , 0.60547   , 1.13282   , 28.4766   , 72.1406   , 73.2891   , 22.8516   , 445       , 30        , 30        , 2.184     , 92.25     , 0         , 0.40094   , 0.949982  , 0         , 0         , -4.5      , 0         , 11.85     , 24.997    , 8.75855   , 0         , 8.54493   , 9.83277   , 9.83277   , 0         , 0         , 0         , 30.75     
    1.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.64564   , 99.9985   , 8.64564   , 99.2188   , 0         , 5.38889   , 6.52778   , 800       , 840       , 847.891   , 399.766   , 337.5     , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.32813   , 0.60547   , 1.13282   , 28.5      , 72.1406   , 73.2891   , 22.6641   , 445       , 30        , 30        , 2.168     , 92.25     , 0         , 0.398377  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.8668   , 24.997    , 8.64564   , 0         , 8.43812   , 9.71986   , 9.71986   , 0         , 0         , 0         , 30        
    1.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.68836   , 99.9985   , 8.68836   , 99.2188   , 0         , 5.38889   , 6.33334   , 800       , 840       , 847.891   , 397.969   , 338.281   , 848.906   , 1155.08   , 865.703   , 0.585939  , 1.36719   , 0.60547   , 1.13282   , 28.3359   , 72.1406   , 73.2891   , 22.7344   , 445       , 30        , 30        , 2.14134   , 92.25     , 0         , 0.399231  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.8164   , 25.0031   , 8.68836   , 0         , 8.4137    , 9.76258   , 9.76258   , 0         , 0         , 0         , 30        
    1.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.68226   , 99.9985   , 8.68226   , 99.2188   , 0         , 5.38889   , 6.75001   , 800       , 840       , 847.891   , 399.609   , 338.125   , 848.906   , 1155.08   , 865.703   , 0.585939  , 1.36719   , 0.60547   , 1.13282   , 28.5      , 72.1406   , 73.2891   , 22.7344   , 445       , 30        , 30        , 2.16534   , 92.25     , 0         , 0.399048  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.8668   , 24.997    , 8.68226   , 0         , 8.48389   , 9.75648   , 9.75648   , 0         , 0         , 0         , 30        
    1.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.67005   , 99.9985   , 8.67005   , 99.2188   , 0         , 5.38889   , 6.86112   , 760       , 840       , 847.891   , 403.75    , 338.281   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.36719   , 0.625002  , 1.09375   , 28.875    , 72.1406   , 73.2891   , 22.7344   , 445       , 30        , 30        , 2.20534   , 92.25     , 0         , 0.398926  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9812   , 24.9741   , 8.67005   , 0         , 8.74634   , 9.74427   , 9.74427   , 0         , 0         , 0         , 30.75     
    1.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.77381   , 99.9985   , 8.77381   , 99.2188   , 0         , 5.38889   , 6.50001   , 760       , 840       , 847.891   , 403.906   , 340.938   , 847.656   , 1155.39   , 865.938   , 0.585939  , 1.36719   , 0.625002  , 1.09375   , 28.8047   , 72.1406   , 73.2891   , 22.8984   , 445       , 30        , 30        , 2.184     , 92.25     , 0         , 0.4021    , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9492   , 24.9802   , 8.77381   , 0         , 8.80738   , 9.84803   , 9.84803   , 0         , 0         , 0         , 30.75     
    1.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.7494    , 99.9985   , 8.7494    , 99.2188   , 0         , 5.38889   , 6.58334   , 760       , 840       , 847.891   , 404.609   , 340.469   , 848.906   , 1155.08   , 865.703   , 0.566408  , 1.40625   , 0.60547   , 1.13282   , 28.875    , 72.1406   , 73.2891   , 22.8516   , 445       , 30        , 30        , 2.176     , 92.25     , 0         , 0.40149   , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9812   , 24.9741   , 8.7494    , 0         , 8.82569   , 9.82362   , 9.82362   , 0         , 0         , 0         , 30.75     
    2.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.7555    , 99.9985   , 8.7555    , 99.2188   , 0         , 5.38889   , 6.50001   , 760       , 840       , 847.891   , 404.141   , 340.703   , 848.906   , 1155.08   , 865.703   , 0.566408  , 1.40625   , 0.60547   , 1.13282   , 28.8281   , 72.1406   , 73.2891   , 22.875    , 445       , 30        , 30        , 2.17067   , 92.25     , 0         , 0.401795  , 0.949982  , 0         , 0         , -3        , 0         , 11.9614   , 24.9695   , 8.7555    , 0         , 8.91114   , 9.82972   , 9.82972   , 0         , 0         , 0         , 30.75     
    2.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.81653   , 99.9985   , 8.81653   , 99.2188   , 0         , 5.38889   , 6.44445   , 760       , 840       , 847.891   , 403.281   , 341.953   , 847.656   , 1155.08   , 865.703   , 0.546876  , 1.44532   , 0.60547   , 1.13282   , 28.7344   , 72.1406   , 73.2891   , 22.9688   , 445       , 30        , 30        , 2.16267   , 92.25     , 0         , 0.403565  , 0.949982  , 0         , 0         , -3        , 0         , 11.9278   , 24.971    , 8.81653   , 0         , 8.93861   , 9.89075   , 9.89075   , 0         , 0         , 0         , 30.75     
    2.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.77076   , 99.9985   , 8.77076   , 99.2188   , 0         , 5.38889   , 6.75001   , 800       , 840       , 847.891   , 405.234   , 340.938   , 847.656   , 1155.08   , 865.703   , 0.546876  , 1.44532   , 0.60547   , 1.13282   , 28.8984   , 72.1406   , 73.2891   , 22.875    , 445       , 30        , 30        , 2.184     , 92.25     , 0         , 0.402344  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9858   , 24.9878   , 8.77076   , 0         , 8.69752   , 9.84498   , 9.84498   , 0         , 0         , 0         , 30.75     
    2.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.71583   , 99.9985   , 8.71583   , 99.2188   , 0         , 5.38889   , 6.58334   , 760       , 840       , 847.969   , 405.313   , 339.609   , 848.906   , 1155.08   , 865.703   , 0.546876  , 1.44532   , 0.585939  , 1.17188   , 28.9688   , 72.1406   , 73.2891   , 22.8047   , 445       , 30        , 30        , 2.19467   , 92.25     , 0         , 0.400452  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9995   , 24.9741   , 8.71583   , 0         , 8.81348   , 9.79005   , 9.79005   , 0         , 0         , 0         , 30.75     
    2.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.83485   , 99.9985   , 8.83485   , 99.2188   , 0         , 5.38889   , 6.69445   , 760       , 840       , 847.969   , 406.406   , 342.031   , 848.906   , 1155.08   , 865.703   , 0.546876  , 1.44532   , 0.585939  , 1.17188   , 29.0391   , 72.1406   , 73.2891   , 22.9922   , 445       , 30        , 30        , 2.19734   , 92.25     , 0         , 0.403321  , 0.949982  , 0         , 0         , -3        , 0         , 12.0346   , 24.9741   , 8.83485   , 0         , 8.91114   , 9.90906   , 9.90906   , 0         , 0         , 0         , 30.75     
    2.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.81653   , 99.9985   , 8.81653   , 99.2188   , 0         , 5.38889   , 6.27778   , 800       , 840       , 847.891   , 404.609   , 341.563   , 847.656   , 1155.08   , 865.703   , 0.566408  , 1.40625   , 0.566408  , 1.13282   , 28.8516   , 72.1406   , 73.2891   , 22.9453   , 445       , 30        , 30        , 2.152     , 92.25     , 0         , 0.403076  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.969    , 24.9893   , 8.81653   , 0         , 8.69446   , 9.89075   , 9.89075   , 0         , 0         , 0         , 30.75     
    2.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.74329   , 99.9985   , 8.74329   , 99.2188   , 0         , 5.38889   , 6.02778   , 800       , 840       , 847.891   , 397.969   , 339.844   , 847.656   , 1155.08   , 865.703   , 0.566408  , 1.40625   , 0.566408  , 1.13282   , 28.2891   , 72.1406   , 73.2891   , 22.8516   , 445       , 30        , 30        , 2.11734   , 92.25     , 0         , 0.400757  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7905   , 24.9878   , 8.74329   , 0         , 8.67005   , 9.81751   , 9.81751   , 0         , 0         , 0         , 30        
    2.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.77686   , 99.9985   , 8.77686   , 99.2188   , 0         , 5.38889   , 6.86112   , 800       , 840       , 847.891   , 402.422   , 340.156   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.44532   , 0.566408  , 1.13282   , 28.7109   , 72.1406   , 73.2891   , 22.875    , 445       , 30        , 30        , 2.184     , 92.25     , 0         , 0.40149   , 0.949982  , 0         , 0         , -3.75     , 0         , 11.9339   , 24.9893   , 8.77686   , 0         , 8.67005   , 9.85108   , 9.85108   , 0         , 0         , 0         , 30        
    2.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.78602   , 99.9985   , 8.78602   , 99.2188   , 0         , 5.38889   , 6.41667   , 760       , 840       , 847.891   , 403.281   , 340.625   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.44532   , 0.566408  , 1.13282   , 28.8047   , 72.1406   , 73.2891   , 22.9219   , 445       , 30        , 30        , 2.17067   , 92.25     , 0         , 0.401123  , 0.949982  , 0         , 0         , -3        , 0         , 11.9461   , 24.971    , 8.78602   , 0         , 8.89283   , 9.86024   , 9.86024   , 0         , 0         , 0         , 30        
    2.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.89588   , 99.9985   , 8.89588   , 99.2188   , 0         , 5.38889   , 6.19445   , 760       , 840       , 847.891   , 400.547   , 343.438   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.44532   , 0.585939  , 1.09375   , 28.4766   , 72.1406   , 73.2891   , 23.1094   , 445       , 30        , 30        , 2.144     , 92.25     , 0         , 0.405274  , 0.949982  , 0         , 0         , -1.5      , 0         , 11.8347   , 24.9588   , 8.89588   , 0         , 9.17054   , 9.9701    , 9.9701    , 0         , 0         , 0         , 30.75     
    2.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.69446   , 99.9985   , 8.69446   , 99.2188   , 0         , 5.38889   , 6.25      , 800       , 840       , 847.891   , 398.125   , 340.078   , 847.656   , 1155.08   , 865.703   , 0.585939  , 1.44532   , 0.585939  , 1.09375   , 28.1953   , 72.1406   , 73.2891   , 22.7578   , 445       , 30        , 30        , 2.12534   , 92.25     , 0         , 0.403748  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7584   , 24.9954   , 8.69446   , 0         , 8.62733   , 9.76868   , 9.76868   , 0         , 0         , 0         , 30.75     
    2.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.78602   , 99.9985   , 8.78602   , 99.2188   , 0         , 5.38889   , 6.13889   , 800       , 840       , 847.891   , 395.234   , 340.156   , 847.656   , 1155.08   , 865.703   , 0.60547   , 1.40625   , 0.566408  , 1.05469   , 28.0547   , 72.1406   , 73.2891   , 22.8984   , 445       , 30        , 30        , 2.104     , 92.25     , 0         , 0.401429  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7081   , 25        , 8.78602   , 0         , 8.54188   , 9.86024   , 9.86024   , 0         , 0         , 0         , 30.75     
    2.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.74024   , 99.9985   , 8.74024   , 99.2188   , 0         , 5.38889   , 5.94445   , 800       , 840       , 847.891   , 389.844   , 339.219   , 847.656   , 1156.48   , 866.719   , 0.60547   , 1.40625   , 0.566408  , 1.05469   , 27.5625   , 72.1406   , 73.2891   , 22.8281   , 445       , 30        , 30        , 2.06667   , 92.25     , 0         , 0.40094   , 0.949982  , 0         , 0         , -3        , 0         , 11.5418   , 24.9848   , 8.74024   , 0         , 8.71888   , 9.81446   , 9.81446   , 0         , 0         , 0         , 30.75     
    2.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.79517   , 99.9985   , 8.79517   , 99.2188   , 0         , 5.38889   , 6.08334   , 800       , 840       , 847.891   , 387.188   , 340.781   , 847.656   , 1155.08   , 865.703   , 0.625002  , 1.36719   , 0.566408  , 1.05469   , 27.2578   , 72.1406   , 73.2891   , 22.9219   , 445       , 30        , 30        , 2.08267   , 92.25     , 0         , 0.402283  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.4014   , 24.9954   , 8.79517   , 0         , 8.60291   , 9.86939   , 9.86939   , 0         , 0         , 0         , 31.5      
    2.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.78602   , 99.9985   , 8.78602   , 99.2188   , 0         , 5.38889   , 6.69445   , 800       , 840       , 847.891   , 391.016   , 340.391   , 847.656   , 1155.08   , 865.703   , 0.625002  , 1.36719   , 0.566408  , 1.05469   , 27.6563   , 72.1406   , 73.2891   , 22.9219   , 445       , 30        , 30        , 2.136     , 92.25     , 0         , 0.401429  , 0.949982  , 0         , 0         , -1.5      , 0         , 11.496    , 24.9954   , 8.78602   , 0         , 8.72498   , 9.86024   , 9.86024   , 0         , 0         , 0         , 31.5      
    2.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.79517   , 99.9985   , 8.79517   , 99.2188   , 0         , 5.41667   , 6.63889   , 760       , 840       , 847.891   , 395.547   , 341.016   , 847.656   , 1155.08   , 865.703   , 0.625002  , 1.36719   , 0.585939  , 1.01563   , 28.0547   , 72.1406   , 73.2891   , 22.9453   , 445       , 30        , 30        , 2.15734   , 92.25     , 0         , 0.400696  , 0.949982  , 0         , 0         , -1.5      , 0         , 11.6455   , 24.9848   , 8.79517   , 0         , 8.98438   , 9.86939   , 9.86939   , 0         , 0         , 0         , 30.75     
    2.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.88673   , 99.9985   , 8.88673   , 99.2188   , 0         , 5.38889   , 6.61112   , 760       , 840       , 847.891   , 398.984   , 343.594   , 847.656   , 1155.78   , 866.25    , 0.625002  , 1.36719   , 0.585939  , 1.01563   , 28.3125   , 72.1406   , 73.2891   , 23.1094   , 445       , 30        , 30        , 2.16      , 92.25     , 0         , 0.405213  , 0.949982  , 0         , 0         , -1.5      , 0         , 11.7416   , 24.9664   , 8.88673   , 0         , 9.1919    , 9.96094   , 9.96094   , 0         , 0         , 0         , 30.75     
    2.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.92335   , 99.9985   , 8.92335   , 99.2188   , 0         , 5.38889   , 6.11112   , 760       , 840       , 847.891   , 397.031   , 344.688   , 847.656   , 1155.08   , 865.703   , 0.644533  , 1.32813   , 0.60547   , 0.976565  , 28.1016   , 72.1406   , 73.2891   , 23.1797   , 445       , 30        , 30        , 2.11734   , 92.25     , 0         , 0.405274  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.76     , 24.9588   , 8.92335   , 0         , 9.021     , 9.99757   , 9.99757   , 0         , 0         , 0         , 30.75     
    2.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.87147   , 99.9985   , 8.87147   , 99.2188   , 0         , 5.41667   , 6.33334   , 760       , 840       , 847.891   , 396.563   , 342.891   , 847.656   , 1155.08   , 865.703   , 0.644533  , 1.32813   , 0.60547   , 0.976565  , 28.1016   , 72.1406   , 73.2891   , 23.0625   , 445       , 30        , 30        , 2.13067   , 92.25     , 0         , 0.404358  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.7279   , 24.9741   , 8.87147   , 0         , 8.96302   , 9.94569   , 9.94569   , 0         , 0         , 0         , 30.75     
    2.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.8501    , 99.9985   , 8.8501    , 99.2188   , 0         , 5.38889   , 6.08334   , 800       , 840       , 847.891   , 394.141   , 342.578   , 847.656   , 1155.08   , 865.703   , 0.664064  , 1.28907   , 0.60547   , 0.976565  , 27.8672   , 72.1406   , 73.2891   , 23.0391   , 445       , 30        , 30        , 2.128     , 92.25     , 0         , 0.403382  , 0.949982  , 0         , 0         , -3        , 0         , 11.7142   , 24.9741   , 8.8501    , 0         , 8.69752   , 9.92432   , 9.92432   , 0         , 0         , 0         , 30.75     
    3.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.8379    , 99.9985   , 8.8379    , 99.2188   , 0         , 5.38889   , 6.50001   , 800       , 840       , 847.891   , 394.688   , 341.563   , 847.656   , 1155.08   , 865.703   , 0.664064  , 1.28907   , 0.60547   , 0.976565  , 27.9844   , 72.1406   , 73.2891   , 23.0156   , 445       , 30        , 30        , 2.15467   , 92.25     , 0         , 0.402832  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.6623   , 24.9924   , 8.8379    , 0         , 8.79822   , 9.91212   , 9.91212   , 0         , 0         , 0         , 30.75     
    3.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.81959   , 99.9985   , 8.81959   , 99.2188   , 0         , 5.38889   , 6.41667   , 800       , 840       , 847.891   , 395.547   , 341.328   , 847.656   , 1155.08   , 865.703   , 0.664064  , 1.28907   , 0.625002  , 0.937502  , 28.0547   , 72.1406   , 73.2891   , 22.9688   , 445       , 30        , 30        , 2.16      , 92.25     , 0         , 0.401612  , 0.949982  , 0         , 0         , -3        , 0         , 11.6974   , 24.9848   , 8.81959   , 0         , 8.7494    , 9.89381   , 9.89381   , 0         , 0         , 0         , 30.75     
    3.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.88062   , 99.9985   , 8.88062   , 99.2188   , 0         , 5.38889   , 6.61112   , 760       , 840       , 847.891   , 397.578   , 342.578   , 847.656   , 1155.08   , 865.703   , 0.664064  , 1.28907   , 0.625002  , 0.937502  , 28.2422   , 72.1406   , 73.2891   , 23.0859   , 445       , 30        , 30        , 2.18134   , 92.25     , 0         , 0.403992  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.7279   , 24.9878   , 8.88062   , 0         , 8.97828   , 9.95484   , 9.95484   , 0         , 0         , 0         , 30.75     
    3.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.87147   , 99.9985   , 8.87147   , 99.2188   , 0         , 5.38889   , 6.38889   , 760       , 840       , 847.891   , 398.359   , 342.813   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.32813   , 0.644533  , 0.976565  , 28.2656   , 72.1406   , 73.2891   , 23.0625   , 445       , 30        , 30.75     , 2.16267   , 92.25     , 0         , 0.403382  , 0.949982  , 0         , 0         , -2.25     , 0         , 11.7813   , 24.9741   , 8.87147   , 0         , 8.96912   , 9.94569   , 9.94569   , 0         , 0         , 0         , 30.75     
    3.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.91114   , 99.9985   , 8.91114   , 99.2188   , 0         , 5.38889   , 6.47223   , 760       , 840       , 847.891   , 400       , 343.75    , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.32813   , 0.644533  , 0.976565  , 28.4297   , 72.1406   , 73.2891   , 23.1563   , 445       , 30        , 30.75     , 2.17867   , 92.25     , 0         , 0.405396  , 0.949982  , 0         , 0         , -1.5      , 0         , 11.8134   , 24.9741   , 8.91114   , 0         , 9.1095    , 9.98536   , 9.98536   , 0         , 0         , 0         , 30        
