TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","",""
    1.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.98963   , 99.2188   , 0         , 4.77778   , 7.13889   , 800       , 820       , 831.094   , 412.031   , 264.844   , 831.563   , 1002.73   , 852.578   , 0.878909  , 1.21094   , 0.703127  , 0.703127  , 30.7031   , 72.1406   , 73.2891   , 16.4531   , 235       , 17.25     , 17.25     , 2.16267   , 58.5      , 0         , 0.318665  , 0.949982  , 0         , 0         , -12       , 12.5351   , 24.9848   , 4.98963   , 4.66004   , 5.86853   , 5.86853   
    1.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.90113   , 99.2188   , 0         , 4.77778   , 6.83334   , 800       , 820       , 831.094   , 408.281   , 262.656   , 831.563   , 999.922   , 850.156   , 0.89844   , 1.21094   , 0.703127  , 0.722658  , 30.3984   , 72.1406   , 73.2891   , 16.3125   , 235       , 17.25     , 17.25     , 2.12267   , 58.5      , 0         , 0.31659   , 0.949982  , 0         , 0         , -12       , 12.4283   , 25.0031   , 4.90113   , 4.55017   , 5.78003   , 5.78003   
    1.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.92859   , 99.2188   , 0         , 4.77778   , 6.50001   , 800       , 820       , 831.094   , 403.359   , 263.281   , 831.563   , 1002.89   , 852.734   , 0.89844   , 1.21094   , 0.703127  , 0.722658  , 29.8828   , 72.1406   , 73.2891   , 16.3359   , 235       , 17.25     , 17.25     , 2.088     , 58.5      , 0         , 0.316773  , 0.949982  , 0         , 0         , -11.25    , 12.2482   , 24.9924   , 4.92859   , 4.66919   , 5.8075    , 5.8075    
    1.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.91333   , 99.2188   , 0         , 4.80556   , 6.69445   , 800       , 820       , 831.094   , 399.453   , 263.125   , 830.313   , 1002.97   , 852.813   , 0.89844   , 1.17188   , 0.722658  , 0.742189  , 29.5078   , 72.1406   , 73.2891   , 16.3125   , 235       , 17.25     , 17.25     , 2.088     , 58.5      , 0         , 0.316834  , 0.949982  , 0         , 0         , -11.25    , 12.1231   , 24.9893   , 4.91333   , 4.74549   , 5.79224   , 5.79224   
    1.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.95301   , 99.2188   , 0         , 4.77778   , 6.97223   , 760       , 820       , 831.094   , 401.016   , 264.766   , 830.313   , 1000.31   , 850.547   , 0.89844   , 1.17188   , 0.722658  , 0.742189  , 29.6016   , 72.1406   , 73.2891   , 16.4063   , 235       , 17.25     , 17.25     , 2.09334   , 58.5      , 0         , 0.318543  , 0.949982  , 0         , 0         , -10.5     , 12.1491   , 24.9741   , 4.95301   , 4.98352   , 5.83191   , 5.83191   
    1.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.99268   , 99.2188   , 0         , 4.77778   , 7.36112   , 760       , 820       , 831.094   , 406.484   , 266.328   , 831.563   , 1002.89   , 852.734   , 0.878909  , 1.13282   , 0.703127  , 0.742189  , 30.0703   , 72.1406   , 73.2891   , 16.4766   , 235       , 17.25     , 17.25     , 2.15467   , 58.5      , 0         , 0.320435  , 0.949982  , 0         , 0         , -9        , 12.3032   , 24.9558   , 4.99268   , 5.27039   , 5.87159   , 5.87159   
    1.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.0232    , 99.2188   , 0         , 4.80556   , 7.13889   , 760       , 820       , 831.094   , 408.047   , 267.344   , 831.563   , 1002.97   , 852.813   , 0.878909  , 1.13282   , 0.703127  , 0.742189  , 30.2109   , 72.1406   , 73.2891   , 16.5703   , 235       , 17.25     , 17.25     , 2.14134   , 58.5      , 0         , 0.321656  , 0.949982  , 0         , 0         , -10.5     , 12.3596   , 24.9542   , 5.0232    , 5.10559   , 5.93872   , 5.93872   
    1.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.99878   , 99.2188   , 0         , 4.80556   , 6.63889   , 760       , 820       , 831.094   , 405.391   , 266.328   , 831.563   , 1001.64   , 851.719   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 29.9766   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.096     , 58.5      , 0         , 0.320984  , 0.949982  , 0         , 0         , -9.75     , 12.2711   , 24.9619   , 4.99878   , 5.17578   , 5.8899    , 5.8899    
    1.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.04456   , 99.2188   , 0         , 4.80556   , 6.63889   , 800       , 820       , 831.094   , 401.25    , 267.109   , 831.563   , 1002.97   , 852.813   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 29.5547   , 72.1406   , 73.2891   , 16.5469   , 235       , 17.25     , 17.25     , 2.072     , 58.5      , 0         , 0.32135   , 0.949982  , 0         , 0         , -10.5     , 12.1353   , 24.9558   , 5.04456   , 5.02015   , 5.92347   , 5.92347   
    1.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.97132   , 99.2188   , 0         , 4.80556   , 7.13889   , 800       , 820       , 831.094   , 403.438   , 265.156   , 830.313   , 1002.97   , 852.813   , 0.859377  , 1.17188   , 0.683596  , 0.781252  , 29.8359   , 72.1406   , 73.2891   , 16.4297   , 235       , 17.25     , 17.25     , 2.09867   , 58.5      , 0         , 0.319275  , 0.949982  , 0         , 0         , -10.5     , 12.2421   , 24.9741   , 4.97132   , 4.95911   , 5.85022   , 5.85022   
    1.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.00794   , 99.2188   , 0         , 4.80556   , 6.61112   , 760       , 820       , 831.094   , 401.328   , 265.859   , 830.313   , 1002.97   , 852.813   , 0.859377  , 1.17188   , 0.683596  , 0.781252  , 29.6016   , 72.1406   , 73.2891   , 16.4766   , 235       , 17.25     , 17.25     , 2.06934   , 58.5      , 0         , 0.319885  , 0.949982  , 0         , 0         , -10.5     , 12.1521   , 24.9664   , 5.00794   , 4.96827   , 5.88685   , 5.88685   
    1.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01404   , 99.2188   , 0         , 4.80556   , 6.75001   , 760       , 820       , 831.094   , 400.391   , 266.641   , 830.313   , 1002.97   , 852.813   , 0.878909  , 1.13282   , 0.703127  , 0.781252  , 29.4609   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.072     , 58.5      , 0         , 0.321656  , 0.949982  , 0         , 0         , -9.75     , 12.114    , 24.9558   , 5.01404   , 5.17578   , 5.89295   , 5.89295   
    2.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.05371   , 99.2188   , 0         , 4.80556   , 6.94445   , 760       , 820       , 831.016   , 401.094   , 267.266   , 830.313   , 1002.97   , 852.813   , 0.878909  , 1.13282   , 0.703127  , 0.781252  , 29.5547   , 72.1406   , 73.2891   , 16.5703   , 235       , 17.25     , 17.25     , 2.112     , 58.5      , 0         , 0.321594  , 0.949982  , 0         , 0         , -8.25     , 12.1246   , 24.9588   , 5.05371   , 5.39551   , 5.93262   , 5.93262   
    2.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.09949   , 99.2188   , 0         , 4.77778   , 7.08334   , 760       , 820       , 831.016   , 404.688   , 269.063   , 831.563   , 1002.73   , 852.578   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 29.8359   , 72.1406   , 73.2891   , 16.6641   , 235       , 17.25     , 17.25     , 2.16      , 58.5      , 0         , 0.324097  , 0.949982  , 0         , 0         , -8.25     , 12.2284   , 24.9375   , 5.09949   , 5.52063   , 5.9784    , 5.9784    
    2.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.13001   , 99.2188   , 0         , 4.80556   , 7.13889   , 760       , 820       , 831.016   , 408.203   , 269.141   , 831.563   , 1002.97   , 852.813   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 30.1875   , 72.1406   , 73.2891   , 16.6875   , 235       , 17.25     , 17.25     , 2.18667   , 58.5      , 0         , 0.324097  , 0.949982  , 0         , 0         , -9        , 12.3413   , 24.9436   , 5.13001   , 5.2826    , 6.00892   , 6.00892   
    2.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.0354    , 99.2188   , 0         , 4.80556   , 7.22223   , 800       , 820       , 831.016   , 409.453   , 266.641   , 831.563   , 1002.97   , 852.813   , 0.859377  , 1.17188   , 0.722658  , 0.781252  , 30.375    , 72.1406   , 73.2891   , 16.5234   , 235       , 17.25     , 17.25     , 2.19467   , 58.5      , 0         , 0.322266  , 0.949982  , 0         , 0         , -10.5     , 12.4176   , 24.9619   , 5.0354    , 5.03235   , 5.91431   , 5.91431   
    2.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.05982   , 99.2188   , 0         , 4.77778   , 6.94445   , 800       , 820       , 831.094   , 408.594   , 266.641   , 831.563   , 1002.27   , 852.188   , 0.859377  , 1.17188   , 0.722658  , 0.781252  , 30.3281   , 72.1406   , 73.2891   , 16.5703   , 235       , 17.25     , 17.25     , 2.16534   , 58.5      , 0         , 0.320801  , 0.949982  , 0         , 0         , -10.5     , 12.4008   , 24.971    , 5.05982   , 4.99878   , 5.93872   , 5.93872   
    2.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.09034   , 99.2188   , 0         , 4.80556   , 7.11112   , 760       , 820       , 831.094   , 408.594   , 267.969   , 830.313   , 1002.97   , 852.813   , 0.878909  , 1.13282   , 0.703127  , 0.781252  , 30.2813   , 72.1406   , 73.2891   , 16.6406   , 235       , 17.25     , 17.25     , 2.184     , 58.5      , 0         , 0.322388  , 0.949982  , 0         , 0         , -9        , 12.3734   , 24.9588   , 5.09034   , 5.32837   , 5.96924   , 5.96924   
    2.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.09949   , 99.2188   , 0         , 4.80556   , 7.16667   , 760       , 820       , 831.016   , 410.938   , 267.734   , 830.313   , 1002.97   , 852.813   , 0.878909  , 1.13282   , 0.703127  , 0.781252  , 30.5156   , 72.1406   , 73.2891   , 16.6406   , 235       , 17.25     , 17.25     , 2.19734   , 58.5      , 0         , 0.322449  , 0.949982  , 0         , 0         , -9.75     , 12.4481   , 24.9634   , 5.09949   , 5.19104   , 5.9784    , 5.9784    
    2.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.05982   , 99.2188   , 0         , 4.83334   , 6.88889   , 800       , 820       , 831.016   , 410.156   , 266.406   , 830.313   , 1001.64   , 851.719   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 30.4922   , 72.1406   , 73.2891   , 16.5703   , 235       , 17.25     , 17.25     , 2.176     , 58.5      , 0         , 0.320801  , 0.949982  , 0         , 0         , -10.5     , 12.4512   , 24.9741   , 5.05982   , 5.07203   , 5.93872   , 5.93872   
    2.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.1178    , 99.2188   , 0         , 4.80556   , 7.00001   , 760       , 820       , 831.016   , 408.75    , 268.203   , 830.313   , 1000.47   , 850.703   , 0.859377  , 1.13282   , 0.703127  , 0.761721  , 30.3047   , 72.1406   , 73.2891   , 16.6641   , 235       , 17.25     , 17.25     , 2.152     , 58.5      , 0         , 0.322998  , 0.949982  , 0         , 0         , -9.75     , 12.3779   , 24.9588   , 5.1178    , 5.21546   , 5.99671   , 5.99671   
    2.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.05371   , 99.2188   , 0         , 4.80556   , 7.16667   , 800       , 820       , 831.016   , 409.453   , 266.719   , 830.313   , 1002.89   , 852.734   , 0.859377  , 1.09375   , 0.722658  , 0.742189  , 30.375    , 72.1406   , 73.2891   , 16.5469   , 235       , 17.25     , 17.25     , 2.192     , 58.5      , 0         , 0.322449  , 0.949982  , 0         , 0         , -10.5     , 12.4191   , 24.9634   , 5.05371   , 5.02015   , 5.93262   , 5.93262   
    2.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.08728   , 99.2188   , 0         , 4.80556   , 7.02778   , 800       , 820       , 831.016   , 410.156   , 267.188   , 830.313   , 1002.97   , 852.813   , 0.859377  , 1.09375   , 0.722658  , 0.742189  , 30.4688   , 72.1406   , 73.2891   , 16.6172   , 235       , 17.25     , 17.25     , 2.17867   , 58.5      , 0         , 0.321472  , 0.949982  , 0         , 0         , -10.5     , 12.4359   , 24.971    , 5.08728   , 5.04761   , 5.96619   , 5.96619   
    2.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.00794   , 99.2188   , 0         , 4.80556   , 6.91667   , 800       , 820       , 831.016   , 406.875   , 265.234   , 831.563   , 1002.97   , 852.813   , 0.839846  , 1.13282   , 0.703127  , 0.742189  , 30.1875   , 72.1406   , 73.2891   , 16.4766   , 235       , 17.25     , 17.25     , 2.14667   , 58.5      , 0         , 0.320252  , 0.949982  , 0         , 0         , -11.25    , 12.3551   , 24.9817   , 5.00794   , 4.80042   , 5.88685   , 5.88685   
    2.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.02625   , 99.2188   , 0         , 4.80556   , 7.19445   , 800       , 820       , 831.016   , 408.359   , 265.234   , 831.563   , 1002.97   , 852.813   , 0.839846  , 1.13282   , 0.703127  , 0.742189  , 30.3516   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.2       , 58.5      , 0         , 0.319153  , 0.949982  , 0         , 0         , -10.5     , 12.4008   , 24.9878   , 5.02625   , 4.94995   , 5.90516   , 5.90516   
    2.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.99878   , 99.2188   , 0         , 4.80556   , 6.66667   , 800       , 820       , 831.016   , 405.547   , 265.391   , 830.313   , 999.219   , 849.609   , 0.820315  , 1.13282   , 0.703127  , 0.761721  , 30.0469   , 72.1406   , 73.2891   , 16.4531   , 235       , 17.25     , 17.25     , 2.13334   , 58.5      , 0         , 0.32074   , 0.949982  , 0         , 0         , -11.25    , 12.3016   , 24.971    , 4.99878   , 4.83094   , 5.87769   , 5.87769   
    2.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01404   , 99.2188   , 0         , 4.80556   , 6.83334   , 800       , 820       , 830.938   , 402.734   , 264.922   , 830.313   , 1002.73   , 852.578   , 0.820315  , 1.13282   , 0.703127  , 0.761721  , 29.8125   , 72.1406   , 73.2891   , 16.4766   , 235       , 17.25     , 17.25     , 2.10667   , 58.5      , 0         , 0.319947  , 0.949982  , 0         , 0         , -12       , 12.236    , 24.9893   , 5.01404   , 4.5868    , 5.89295   , 5.89295   
    2.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.92859   , 99.2188   , 0         , 4.77778   , 7.11112   , 800       , 820       , 830.938   , 403.047   , 262.188   , 830.313   , 1001.64   , 851.641   , 0.820315  , 1.13282   , 0.703127  , 0.761721  , 29.9531   , 72.1406   , 73.2891   , 16.3359   , 235       , 17.25     , 17.25     , 2.13067   , 58.5      , 0         , 0.317017  , 0.949982  , 0         , 0         , -11.25    , 12.2849   , 25.0153   , 4.92859   , 4.64478   , 5.8075    , 5.8075    
    2.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.05371   , 99.2188   , 0         , 4.80556   , 7.13889   , 760       , 820       , 830.938   , 405.469   , 267.031   , 830.313   , 1002.97   , 852.813   , 0.820315  , 1.17188   , 0.683596  , 0.742189  , 30        , 72.1406   , 73.2891   , 16.5703   , 235       , 17.25     , 17.25     , 2.13867   , 58.5      , 0         , 0.318421  , 0.949982  , 0         , 0         , -9        , 12.2803   , 24.9619   , 5.05371   , 5.4596    , 5.93262   , 5.93262   
    2.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.15747   , 99.2188   , 0         , 4.80556   , 6.86112   , 760       , 820       , 830.938   , 405.156   , 271.719   , 830.313   , 1002.97   , 852.813   , 0.820315  , 1.17188   , 0.683596  , 0.742189  , 29.8594   , 72.1406   , 73.2891   , 16.8984   , 235       , 17.25     , 17.25     , 2.104     , 58.5      , 0         , 0.325684  , 0.949982  , 0         , 0         , -9        , 12.2299   , 24.9298   , 5.15747   , 5.49927   , 6.13099   , 6.13099   
    2.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.10254   , 99.2188   , 0         , 4.80556   , 6.88889   , 800       , 820       , 830.938   , 406.094   , 270.156   , 830.313   , 1002.5    , 852.422   , 0.839846  , 1.13282   , 0.664064  , 0.742189  , 30.0469   , 72.1406   , 73.2891   , 16.8516   , 235       , 17.25     , 17.25     , 2.104     , 58.5      , 0         , 0.325867  , 0.949982  , 0         , 0         , -10.5     , 12.3016   , 24.9588   , 5.10254   , 4.88282   , 6.11573   , 6.11573   
    2.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01099   , 99.2188   , 0         , 4.80556   , 6.88889   , 800       , 820       , 830.938   , 404.141   , 264.531   , 830.313   , 1002.97   , 852.813   , 0.839846  , 1.13282   , 0.664064  , 0.742189  , 29.9766   , 72.1406   , 73.2891   , 16.4766   , 235       , 17.25     , 17.25     , 2.104     , 58.5      , 0         , 0.320374  , 0.949982  , 0         , 0         , -11.25    , 12.2833   , 24.9954   , 5.01099   , 4.76685   , 5.8899    , 5.8899    
    3.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.0232    , 99.2188   , 0         , 4.80556   , 7.38889   , 800       , 820       , 830.938   , 406.25    , 265.313   , 830.313   , 1002.97   , 852.813   , 0.820315  , 1.13282   , 0.664064  , 0.722658  , 30.1406   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.184     , 58.5      , 0         , 0.318604  , 0.949982  , 0         , 0         , -11.25    , 12.3337   , 24.9817   , 5.0232    , 4.83399   , 5.9021    , 5.9021    
    3.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01404   , 99.2188   , 0         , 4.80556   , 7.13889   , 760       , 820       , 830.938   , 407.734   , 265.391   , 830.313   , 1002.97   , 852.813   , 0.820315  , 1.13282   , 0.664064  , 0.722658  , 30.2813   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.168     , 58.5      , 0         , 0.319275  , 0.949982  , 0         , 0         , -9.75     , 12.3764   , 24.9817   , 5.01404   , 5.16663   , 5.89295   , 5.89295   
    3.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.1117    , 99.2188   , 0         , 4.80556   , 6.77778   , 760       , 820       , 830.859   , 406.172   , 268.516   , 829.063   , 1002.97   , 852.813   , 0.820315  , 1.17188   , 0.644533  , 0.742189  , 30.0234   , 72.1406   , 73.2891   , 16.6641   , 235       , 17.25     , 17.25     , 2.136     , 58.5      , 0         , 0.321472  , 0.949982  , 0         , 0         , -9.75     , 12.2879   , 24.9512   , 5.1117    , 5.2826    , 5.9906    , 5.9906    
    3.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.10254   , 99.2188   , 0         , 4.80556   , 6.63889   , 800       , 820       , 830.859   , 402.813   , 267.969   , 829.063   , 1002.97   , 852.813   , 0.820315  , 1.17188   , 0.644533  , 0.742189  , 29.7188   , 72.1406   , 73.2891   , 16.6406   , 235       , 17.25     , 17.25     , 2.11734   , 58.5      , 0         , 0.32312   , 0.949982  , 0         , 0         , -10.5     , 12.1933   , 24.9588   , 5.10254   , 4.92554   , 5.98145   , 5.98145   
    3.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.03235   , 99.2188   , 0         , 4.80556   , 7.00001   , 800       , 820       , 830.859   , 402.188   , 265.547   , 831.563   , 1002.97   , 852.813   , 0.800783  , 1.21094   , 0.625002  , 0.742189  , 29.7422   , 72.1406   , 73.2891   , 16.5234   , 235       , 17.25     , 17.25     , 2.128     , 58.5      , 0         , 0.320984  , 0.949982  , 0         , 0         , -11.25    , 12.2131   , 24.9848   , 5.03235   , 4.79737   , 5.91126   , 5.91126   
    3.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 4.99878   , 99.2188   , 0         , 4.80556   , 7.36112   , 800       , 820       , 830.859   , 405.391   , 264.531   , 831.563   , 1000.47   , 850.703   , 0.800783  , 1.21094   , 0.625002  , 0.742189  , 30.0938   , 72.1406   , 73.2891   , 16.4531   , 235       , 17.25     , 17.25     , 2.2       , 58.5      , 0         , 0.318726  , 0.949982  , 0         , 0         , -11.25    , 12.3169   , 24.9924   , 4.99878   , 4.83094   , 5.87769   , 5.87769   
    3.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01404   , 99.2188   , 0         , 4.77778   , 7.00001   , 760       , 820       , 830.859   , 408.125   , 265.547   , 830.313   , 1001.56   , 851.563   , 0.820315  , 1.25      , 0.625002  , 0.761721  , 30.3047   , 72.1406   , 73.2891   , 16.5      , 235       , 17.25     , 17.25     , 2.19467   , 58.5      , 0         , 0.318909  , 0.949982  , 0         , 0         , -10.5     , 12.3795   , 24.9802   , 5.01404   , 5.06897   , 5.89295   , 5.89295   
    3.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.09949   , 99.2188   , 0         , 4.77778   , 7.00001   , 760       , 820       , 830.859   , 407.813   , 268.594   , 830.313   , 1002.34   , 852.266   , 0.820315  , 1.25      , 0.625002  , 0.761721  , 30.1641   , 72.1406   , 73.2891   , 16.6641   , 235       , 17.25     , 17.25     , 2.17334   , 58.5      , 0         , 0.321533  , 0.949982  , 0         , 0         , -9        , 12.3383   , 24.9481   , 5.09949   , 5.40467   , 5.9784    , 5.9784    
    3.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.07508   , 99.2188   , 0         , 4.77778   , 6.50001   , 800       , 820       , 830.859   , 403.594   , 267.188   , 831.563   , 1002.34   , 852.266   , 0.820315  , 1.25      , 0.625002  , 0.781252  , 29.8125   , 72.1406   , 73.2891   , 16.5938   , 235       , 17.25     , 17.25     , 2.12267   , 58.5      , 0         , 0.322571  , 0.949982  , 0         , 0         , -10.5     , 12.2284   , 24.9634   , 5.07508   , 4.87976   , 5.95398   , 5.95398   
    3.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.02015   , 99.2188   , 0         , 4.80556   , 7.19445   , 800       , 820       , 830.859   , 403.203   , 306.406   , 831.563   , 1002.97   , 852.813   , 0.820315  , 1.25      , 0.625002  , 0.781252  , 29.8594   , 72.1406   , 73.2891   , 20.4844   , 235       , 17.25     , 17.25     , 2.15734   , 58.5      , 0         , 0.369812  , 0.949982  , 0         , 0         , -10.5     , 12.2437   , 24.9878   , 5.02015   , 4.90418   , 8.34046   , 8.34046   
    3.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.04456   , 99.2188   , 0         , 4.80556   , 7.19445   , 760       , 820       , 830.859   , 405.703   , 307.422   , 831.563   , 1002.97   , 852.813   , 0.800783  , 1.28907   , 0.60547   , 0.800783  , 30.0938   , 72.1406   , 73.2891   , 20.5547   , 235       , 17.25     , 17.25     , 2.18667   , 58.5      , 0         , 0.369568  , 0.949982  , 0         , 0         , -10.5     , 12.3108   , 24.971    , 5.04456   , 5.08118   , 8.36487   , 8.36487   
    3.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.07508   , 99.2188   , 0         , 4.80556   , 7.00001   , 760       , 820       , 830.859   , 405.781   , 308.516   , 831.563   , 1002.97   , 852.813   , 0.800783  , 1.28907   , 0.60547   , 0.800783  , 30.0234   , 72.1406   , 73.2891   , 20.6016   , 235       , 17.25     , 17.25     , 2.14667   , 58.5      , 0         , 0.370545  , 0.949982  , 0         , 0         , -9.75     , 12.2879   , 24.9619   , 5.07508   , 5.23377   , 8.39539   , 8.39539   
    3.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.07813   , 99.2188   , 0         , 4.80556   , 6.97223   , 800       , 820       , 830.859   , 405.469   , 307.109   , 830.313   , 1000.47   , 850.703   , 0.820315  , 1.32813   , 0.60547   , 0.800783  , 30        , 72.1406   , 73.2891   , 20.5781   , 235       , 17.25     , 17.25     , 2.15467   , 58.5      , 0         , 0.371277  , 0.949982  , 0         , 0         , -10.5     , 12.2971   , 24.9634   , 5.07813   , 4.93775   , 8.39844   , 8.39844   
    3.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.01099   , 99.2188   , 0         , 4.80556   , 7.13889   , 800       , 820       , 830.859   , 405.781   , 306.172   , 830.313   , 1002.89   , 852.734   , 0.820315  , 1.32813   , 0.60547   , 0.800783  , 30.1172   , 72.1406   , 73.2891   , 20.4844   , 235       , 17.25     , 17.25     , 2.16267   , 58.5      , 0         , 0.368347  , 0.949982  , 0         , 0         , -11.25    , 12.3383   , 24.9878   , 5.01099   , 4.69666   , 8.3313    , 8.3313    
    3.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 5.00794   , 99.2188   , 0         , 4.80556   , 7.05556   , 800       , 820       , 830.859   , 406.25    , 306.094   , 831.563   , 1002.97   , 852.813   , 0.820315  , 1.32813   , 0.585939  , 0.820315  , 30.1641   , 72.1406   , 73.2891   , 20.4609   , 235       , 17.25     , 17.25     , 2.18134   , 58.5      , 0         , 0.36847   , 0.949982  , 0         , 0         , -10.5     , 12.3474   , 24.9817   , 5.00794   , 4.95301   , 8.32825   , 8.32825   
