TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   47.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.20826   , 99.2188   , 0         , 6.83334   , 840       , 820       , 836.406   , 409.609   , 297.734   , 836.484   , 856.797   , 0.507814  , 0.60547   , 0.507814  , 0.625002  , 28.125    , 72.1406   , 73.2891   , 18.3984   , 280       , 16.5      , 16.5      , 2.08      , 35.25     , 0         , 0.355286  , 0         , 0         , -6        , 13.4522   , 34.2621   , 7.29981   
   47.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.25709   , 99.2188   , 0         , 6.97223   , 840       , 820       , 836.406   , 406.484   , 298.125   , 836.484   , 857.031   , 0.507814  , 0.60547   , 0.507814  , 0.625002  , 27.8438   , 72.1406   , 73.2891   , 18.4453   , 280       , 16.5      , 16.5      , 2.08      , 35.25     , 0         , 0.35669   , 0         , 0         , -5.25     , 13.2279   , 34.2697   , 7.43104   
   47.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.25098   , 99.2188   , 0         , 6.72223   , 840       , 820       , 836.406   , 403.672   , 298.359   , 836.484   , 857.031   , 0.507814  , 0.60547   , 0.488283  , 0.60547   , 27.5859   , 72.1406   , 73.2891   , 18.4453   , 280       , 16.5      , 16.5      , 2.06134   , 35.25     , 0         , 0.358277  , 0         , 0         , -4.5      , 13.0921   , 34.2545   , 7.51648   
   47.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.3639    , 99.2188   , 0         , 6.77778   , 840       , 820       , 836.406   , 401.172   , 301.328   , 836.484   , 857.031   , 0.507814  , 0.60547   , 0.488283  , 0.60547   , 27.2813   , 72.1406   , 73.2891   , 18.6094   , 280       , 16.5      , 16.5      , 2.056     , 35.25     , 0         , 0.36023   , 0         , 0         , -4.5      , 12.9532   , 34.2469   , 7.5409    
   47.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.23877   , 99.2188   , 0         , 7.08334   , 840       , 820       , 836.406   , 403.516   , 298.359   , 836.484   , 856.484   , 0.488283  , 0.585939  , 0.507814  , 0.60547   , 27.5625   , 72.1406   , 73.2891   , 18.4219   , 280       , 16.5      , 16.5      , 2.08267   , 35.25     , 0         , 0.357605  , 0         , 0         , -3.75     , 13.0509   , 34.224    , 7.80335   
   47.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.53174   , 99.2188   , 0         , 7.36112   , 840       , 820       , 836.406   , 407.188   , 306.641   , 836.484   , 857.031   , 0.488283  , 0.585939  , 0.507814  , 0.60547   , 27.7969   , 72.1406   , 73.2891   , 19.0547   , 275       , 16.5      , 16.5      , 2.10667   , 35.25     , 0         , 0.366577  , 0         , 0         , -1.5      , 13.0707   , 34.1645   , 8.63038   
   48.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.43714   , 99.2188   , 0         , 7.00001   , 840       , 820       , 836.406   , 407.734   , 303.906   , 836.484   , 857.031   , 0.507814  , 0.566408  , 0.527345  , 0.60547   , 27.7734   , 72.1406   , 73.2891   , 18.7266   , 275       , 16.5      , 16.5      , 2.09867   , 35.25     , 0         , 0.36847   , 0         , 0         , -3.75     , 13.1744   , 34.0988   , 7.92847   
   48.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.36695   , 99.2188   , 0         , 7.00001   , 840       , 820       , 836.406   , 406.953   , 301.172   , 836.484   , 857.031   , 0.507814  , 0.566408  , 0.527345  , 0.60547   , 27.8203   , 72.1406   , 73.2891   , 18.6328   , 275       , 16.5      , 16.5      , 2.104     , 35.25     , 0         , 0.35968   , 0.392157  , 0         , -3.75     , 13.2156   , 34.2163   , 7.88575   
   48.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.42493   , 99.2188   , 0         , 6.75001   , 840       , 820       , 836.406   , 404.531   , 302.422   , 836.484   , 854.922   , 0.527345  , 0.566408  , 0.527345  , 0.625002  , 27.5859   , 72.1406   , 73.2891   , 18.7031   , 275       , 16.5      , 16.5      , 2.08267   , 35.25     , 0         , 0.360901  , 0.392157  , 0         , -4.5      , 13.089    , 34.1721   , 7.66297   
   48.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.36695   , 99.2188   , 0         , 6.80556   , 840       , 820       , 836.406   , 402.578   , 300       , 836.484   , 854.922   , 0.527345  , 0.566408  , 0.527345  , 0.625002  , 27.5156   , 72.1406   , 73.2891   , 18.6094   , 275       , 16.5      , 16.5      , 2.072     , 35.25     , 0         , 0.358643  , 0.392157  , 0         , -4.5      , 13.0447   , 34.2316   , 7.5409    
   48.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.44324   , 99.2188   , 0         , 7.22223   , 840       , 820       , 836.406   , 406.016   , 301.563   , 836.484   , 856.797   , 0.527345  , 0.585939  , 0.527345  , 0.644533  , 27.7969   , 72.1406   , 73.2891   , 18.7266   , 275       , 16.5      , 16.5      , 2.10134   , 35.25     , 0         , 0.359925  , 0.392157  , 0         , -3        , 13.1332   , 34.2545   , 7.9834    
   48.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.57447   , 99.2188   , 0         , 7.33334   , 840       , 820       , 836.406   , 409.844   , 305       , 836.484   , 854.922   , 0.527345  , 0.585939  , 0.527345  , 0.644533  , 28.0313   , 72.1406   , 73.2891   , 18.9141   , 275       , 16.5      , 16.5      , 2.12      , 35.25     , 0         , 0.364624  , 0.392157  , 0         , -3        , 13.2141   , 34.1721   , 8.14515   
   48.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.62024   , 99.2188   , 0         , 7.16667   , 840       , 820       , 836.406   , 412.734   , 305.938   , 836.484   , 855.156   , 0.507814  , 0.60547   , 0.507814  , 0.625002  , 28.2656   , 72.1406   , 73.2891   , 18.9844   , 275       , 16.5      , 16.5      , 2.12267   , 35.25     , 0         , 0.365113  , 0.392157  , 0         , -3.75     , 13.3988   , 34.1645   , 7.9773    
   48.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.63245   , 99.2188   , 0         , 7.16667   , 840       , 820       , 836.406   , 412.422   , 305.313   , 836.484   , 856.953   , 0.507814  , 0.60547   , 0.507814  , 0.625002  , 28.2891   , 72.1406   , 73.2891   , 18.9844   , 280       , 16.5      , 16.5      , 2.11467   , 35.25     , 0         , 0.365296  , 0.392157  , 0         , -4.5      , 13.4506   , 34.2026   , 7.83082   
   48.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.49817   , 99.2188   , 0         , 7.11112   , 840       , 820       , 836.406   , 411.094   , 302.5     , 836.484   , 856.797   , 0.527345  , 0.625002  , 0.527345  , 0.625002  , 28.2188   , 72.1406   , 73.2891   , 18.7969   , 280       , 16.5      , 16.5      , 2.11467   , 35.25     , 0         , 0.362305  , 0.392157  , 0         , -4.5      , 13.4064   , 34.2469   , 7.68433   
   48.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.47986   , 99.2188   , 0         , 7.47223   , 840       , 820       , 836.406   , 414.531   , 301.719   , 836.484   , 857.031   , 0.527345  , 0.625002  , 0.527345  , 0.625002  , 28.5469   , 72.1406   , 73.2891   , 18.75     , 280       , 16.5      , 16.5      , 2.13867   , 35.25     , 0         , 0.360718  , 0.392157  , 0         , -5.25     , 13.5529   , 34.2545   , 7.63245   
   48.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.56531   , 99.2188   , 0         , 7.63889   , 840       , 820       , 836.406   , 418.281   , 303.672   , 836.484   , 857.031   , 0.546876  , 0.625002  , 0.527345  , 0.60547   , 28.875    , 72.1406   , 73.2891   , 18.9141   , 280       , 16.5      , 16.5      , 2.16267   , 35.25     , 0         , 0.36145   , 0.392157  , 0         , -2.25     , 13.6261   , 34.2545   , 8.57545   
   48.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.73011   , 99.2188   , 0         , 7.08334   , 840       , 820       , 836.406   , 418.594   , 310       , 836.484   , 854.688   , 0.546876  , 0.625002  , 0.527345  , 0.60547   , 28.7344   , 72.1406   , 73.2891   , 19.2891   , 275       , 16.5      , 16.5      , 2.136     , 35.25     , 0         , 0.370972  , 0.392157  , 0         , -3.75     , 13.6582   , 34.1126   , 8.23975   
   48.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.49207   , 99.2188   , 0         , 7.25001   , 840       , 820       , 836.406   , 416.719   , 303.281   , 836.484   , 856.953   , 0.546876  , 0.644533  , 0.507814  , 0.625002  , 28.6406   , 72.1406   , 73.2891   , 18.7734   , 275       , 16.5      , 16.5      , 2.136     , 35.25     , 0         , 0.362915  , 0.392157  , 0         , -5.25     , 13.6322   , 34.1721   , 7.65687   
   48.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.43714   , 99.2188   , 0         , 7.63889   , 880       , 820       , 836.406   , 417.422   , 300.234   , 836.484   , 857.031   , 0.546876  , 0.644533  , 0.507814  , 0.625002  , 28.875    , 72.1406   , 73.2891   , 18.7031   , 275       , 16.5      , 16.5      , 2.15734   , 35.25     , 0         , 0.358948  , 0.392157  , 0         , -5.25     , 13.7299   , 34.2545   , 7.47986   
   48.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.38526   , 99.2188   , 0         , 7.13889   , 880       , 820       , 836.406   , 416.25    , 298.75    , 836.484   , 856.25    , 0.566408  , 0.664064  , 0.488283  , 0.60547   , 28.8047   , 72.1406   , 73.2891   , 18.6094   , 275       , 16.5      , 16.5      , 2.13334   , 35.25     , 0         , 0.356751  , 0.392157  , 0         , -6.75     , 13.7817   , 34.3064   , 7.13196   
   48.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.47681   , 99.2188   , 0         , 7.44445   , 840       , 820       , 836.406   , 416.719   , 300.703   , 836.484   , 854.453   , 0.566408  , 0.664064  , 0.488283  , 0.60547   , 28.8281   , 72.1406   , 73.2891   , 18.7734   , 275       , 16.5      , 16.5      , 2.18667   , 35.25     , 0         , 0.359497  , 0.392157  , 0         , -5.25     , 13.6353   , 34.343    , 7.64466   
   48.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.64161   , 99.2188   , 0         , 7.38889   , 840       , 820       , 836.406   , 417.969   , 304.766   , 836.484   , 856.797   , 0.546876  , 0.683596  , 0.488283  , 0.60547   , 28.8281   , 72.1406   , 73.2891   , 19.0078   , 275       , 16.5      , 16.5      , 2.14934   , 35.25     , 0         , 0.362122  , 0.392157  , 0         , -5.25     , 13.7207   , 34.2545   , 7.75757   
   48.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.6233    , 99.2188   , 0         , 7.41667   , 840       , 820       , 836.406   , 419.297   , 304.453   , 836.484   , 855.469   , 0.546876  , 0.683596  , 0.488283  , 0.60547   , 28.9453   , 72.1406   , 73.2891   , 18.9609   , 275       , 16.5      , 16.5      , 2.192     , 35.25     , 0         , 0.364319  , 0.392157  , 0         , -4.5      , 13.765    , 34.2392   , 7.82166   
   48.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.61414   , 99.2188   , 0         , 7.16667   , 880       , 820       , 836.406   , 418.516   , 304.688   , 836.484   , 853.281   , 0.566408  , 0.683596  , 0.507814  , 0.625002  , 28.875    , 72.1406   , 73.2891   , 18.9844   , 275       , 16.5      , 16.5      , 2.14934   , 35.25     , 0         , 0.364502  , 0.392157  , 0         , -5.25     , 13.7283   , 34.2469   , 7.61414   
   48.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.34864   , 99.2188   , 0         , 7.44445   , 880       , 820       , 836.406   , 417.734   , 298.828   , 836.484   , 854.688   , 0.566408  , 0.683596  , 0.507814  , 0.625002  , 28.8516   , 72.1406   , 73.2891   , 18.5391   , 275       , 16.5      , 16.5      , 2.16      , 35.25     , 0         , 0.360779  , 0.392157  , 0         , -6.75     , 13.7436   , 34.2911   , 7.04651   
   49.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.34559   , 99.2188   , 0         , 7.16667   , 880       , 820       , 836.406   , 414.922   , 297.656   , 836.484   , 856.953   , 0.566408  , 0.664064  , 0.488283  , 0.60547   , 28.7109   , 72.1406   , 73.2891   , 18.5391   , 275       , 16.5      , 16.5      , 2.14934   , 35.25     , 0         , 0.355835  , 0.392157  , 0         , -6.75     , 13.6536   , 34.3735   , 6.90003   
   49.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.52259   , 99.2188   , 0         , 7.44445   , 840       , 820       , 836.406   , 416.328   , 302.656   , 836.484   , 856.641   , 0.566408  , 0.664064  , 0.488283  , 0.60547   , 28.6875   , 72.1406   , 73.2891   , 18.8203   , 275       , 16.5      , 16.5      , 2.192     , 35.25     , 0         , 0.36145   , 0.392157  , 0         , -4.5      , 13.5864   , 34.2545   , 7.83387   
   49.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.547     , 99.2188   , 0         , 7.27778   , 840       , 820       , 836.406   , 416.25    , 303.75    , 836.484   , 854.922   , 0.546876  , 0.644533  , 0.507814  , 0.60547   , 28.6406   , 72.1406   , 73.2891   , 18.8672   , 275       , 16.5      , 16.5      , 2.16534   , 35.25     , 0         , 0.363159  , 0.392157  , 0         , -5.25     , 13.5849   , 34.2163   , 7.70569   
   49.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.46155   , 99.2188   , 0         , 7.33334   , 840       , 820       , 836.406   , 415.156   , 301.484   , 836.484   , 856.953   , 0.546876  , 0.644533  , 0.507814  , 0.60547   , 28.6406   , 72.1406   , 73.2891   , 18.7734   , 275       , 16.5      , 16.5      , 2.16267   , 35.25     , 0         , 0.361084  , 0.392157  , 0         , -5.25     , 13.6337   , 34.2545   , 7.65076   
   49.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.44629   , 99.2188   , 0         , 7.36112   , 840       , 820       , 836.406   , 414.766   , 300.781   , 836.484   , 857.031   , 0.566408  , 0.625002  , 0.507814  , 0.585939  , 28.6172   , 72.1406   , 73.2891   , 18.7266   , 275       , 16.5      , 16.5      , 2.16267   , 35.25     , 0         , 0.359314  , 0.392157  , 0         , -5.25     , 13.591    , 34.2621   , 7.48292   
   49.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.52259   , 99.2188   , 0         , 7.33334   , 840       , 820       , 836.406   , 415.469   , 302.344   , 836.484   , 855.859   , 0.566408  , 0.625002  , 0.507814  , 0.585939  , 28.6406   , 72.1406   , 73.2891   , 18.8203   , 275       , 16.5      , 16.5      , 2.15467   , 35.25     , 0         , 0.361145  , 0.392157  , 0         , -5.25     , 13.6337   , 34.2697   , 7.63856   
   49.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.6294    , 99.2188   , 0         , 7.11112   , 840       , 820       , 836.406   , 415.547   , 304.844   , 836.484   , 857.031   , 0.566408  , 0.625002  , 0.488283  , 0.60547   , 28.6172   , 72.1406   , 73.2891   , 19.0078   , 275       , 16.5      , 16.5      , 2.14667   , 35.25     , 0         , 0.364441  , 0.392157  , 0         , -5.25     , 13.6673   , 34.2469   , 7.75147   
   49.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.56226   , 99.2188   , 0         , 7.00001   , 880       , 820       , 836.406   , 412.813   , 303.359   , 836.484   , 856.797   , 0.566408  , 0.625002  , 0.488283  , 0.60547   , 28.3828   , 72.1406   , 73.2891   , 18.8906   , 275       , 16.5      , 16.5      , 2.13067   , 35.25     , 0         , 0.362     , 0.392157  , 0         , -6        , 13.5864   , 34.2621   , 7.37      
   49.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.39747   , 99.2188   , 0         , 7.41667   , 880       , 820       , 836.406   , 412.109   , 299.063   , 836.484   , 856.875   , 0.546876  , 0.644533  , 0.468751  , 0.625002  , 28.4297   , 72.1406   , 73.2891   , 18.6328   , 275       , 16.5      , 16.5      , 2.152     , 36        , 0         , 0.357544  , 0.392157  , 0         , -6        , 13.5162   , 34.3354   , 7.03126   
   49.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.40662   , 99.2188   , 0         , 7.27778   , 880       , 820       , 836.406   , 412.109   , 300.078   , 836.484   , 857.031   , 0.546876  , 0.644533  , 0.468751  , 0.625002  , 28.3594   , 72.1406   , 73.2891   , 18.6328   , 275       , 16.5      , 16.5      , 2.15467   , 36        , 0         , 0.360718  , 0.392157  , 0         , -6        , 13.4644   , 34.2835   , 7.2815    
